isLong,bias1,bias2,prob
true,-1,-1,0.020440444354958932
true,-1,-5,0.036805941312831436
true,-1,5,0.00478997312131894
true,-1,1,0.013450409429026623
true,-1,0,0.008500137407809256
true,-5,-1,0.0032431517601292986
true,-5,-5,0.006323243913803831
true,-5,5,0.0006924274657243226
true,-5,1,0.002029561933011181
true,-5,0,0.001312866504365377
true,5,-1,0.08782217709731743
true,5,-5,0.15084249234611988
true,5,5,0.025245871164659213
true,5,1,0.06111291355503897
true,5,0,0.037458564541664574
true,1,-1,0.03950230482778543
true,1,-5,0.0685900243171296
true,1,5,0.010117824324720436
true,1,1,0.026786544573109732
true,1,0,0.01667136742689758
true,0,-1,0.014766825737035168
true,0,-5,0.02602677945149006
true,0,5,0.003613906741428264
true,0,1,0.009875730790171313
true,0,0,0.006191155845520663
false,-1,-1,0.005122188412164578
false,-1,-5,0.004611827556084964
false,-1,5,0.007118072592130885
false,-1,1,0.005549440791217613
false,-1,0,0.002686997080415118
false,-5,-1,0.00039634378780996696
false,-5,-5,0.00038128047552596746
false,-5,5,0.0005191610532705969
false,-5,1,0.0004196606008559598
false,-5,0,0.00020538252512063105
false,5,-1,0.0399166308348011
false,5,-5,0.035488170543817935
false,5,5,0.05770654390512288
false,5,1,0.04372032342105306
false,5,0,0.021043459224526134
false,1,-1,0.014288160559927453
false,1,-5,0.0126562150219657
false,1,5,0.020608058656718012
false,1,1,0.015648462669387138
false,1,0,0.007533538983851475
false,0,-1,0.004500563012752781
false,0,-5,0.004010791899486889
false,0,5,0.006382611986614799
false,0,1,0.004905696991611443
false,0,0,0.0023677774707007273
