isLong,bias1,bias2,prob
true,-1,-1,0.025269549493125883
true,-1,-5,0.0440502601319781
true,-1,5,0.005348866389754268
true,-1,1,0.01670332332256337
true,-1,0,0.010558184425628735
true,-5,-1,0.010062663259936645
true,-5,-5,0.019784781465370035
true,-5,5,0.0019951264532372197
true,-5,1,0.00634125232137059
true,-5,0,0.004089828026879354
true,5,-1,0.04895617208159764
true,5,-5,0.0807580533107441
true,5,5,0.012718161143794513
true,5,1,0.034110510051764596
true,5,0,0.020949681906512394
true,1,-1,0.034388961564073395
true,1,-5,0.05761580787574543
true,1,5,0.007697213378685888
true,1,1,0.023231681861986833
true,1,0,0.01453086433488095
true,0,-1,0.01512772318003408
true,0,-5,0.02575875749770079
true,0,5,0.0032856377991312105
true,0,1,0.010115431906116516
true,0,0,0.006359683954028815
false,-1,-1,0.01205918633282534
false,-1,-5,0.010155341863566432
false,-1,5,0.011443342957025898
false,-1,1,0.012288305881954384
false,-1,0,0.006209768003181765
false,-5,-1,0.002331840803357597
false,-5,-5,0.0021409038667029377
false,-5,5,0.0020959122333550286
false,-5,1,0.0023189557208701953
false,-5,0,0.0011839240219988386
false,5,-1,0.056566152435912495
false,5,-5,0.047029059872934334
false,5,5,0.0653868602081312
false,5,1,0.059956630516328165
false,5,0,0.02956758741828409
false,1,-1,0.023188243560813213
false,1,-5,0.019158582624367933
false,1,5,0.023563983608648052
false,1,1,0.024003490964004483
false,1,0,0.01202364339292629
false,0,-1,0.008617026852298225
false,0,-5,0.007169737121674267
false,0,5,0.008432179070950743
false,0,1,0.008848100450530532
false,0,0,0.004453063080717312
