isLong,bias1,bias2,prob
true,-1,-1,0.02476327043344674
true,-1,-5,0.03984346910958572
true,-1,5,0.015476202295509925
true,-1,1,0.019492466690629873
true,-1,0,0.01106393428101911
true,-5,-1,0.00831877431782786
true,-5,-5,0.013876295599143933
true,-5,5,0.004350794297865711
true,-5,1,0.00626289759977996
true,-5,0,0.0036454179794019373
true,5,-1,0.07472952175755782
true,5,-5,0.11299125671942384
true,5,5,0.05994255728896276
true,5,1,0.06361752944915161
true,5,0,0.03458676280167751
true,1,-1,0.038245586828758976
true,1,-5,0.05986039014655898
true,1,5,0.026898124615364376
true,1,1,0.031161224980779834
true,1,0,0.017351702952384793
true,0,-1,0.01569501370716443
true,0,-5,0.024908014614337438
true,0,5,0.010422619624796303
true,0,1,0.012569493684142705
true,0,0,0.007066126847826772
false,-1,-1,0.00482025868104301
false,-1,-5,0.0026854182990603517
false,-1,5,0.011451898152308935
false,-1,1,0.006489594480052408
false,-1,0,0.002827463290273853
false,-5,-1,0.0005539232744254868
false,-5,-5,0.00032651952097438396
false,-5,5,0.0012821736361217227
false,-5,1,0.0007330312512514
false,-5,0,0.00032173863141922253
false,5,-1,0.024937793689100398
false,5,-5,0.013761824491145559
false,5,5,0.059495530365378864
false,5,1,0.033668090196119244
false,5,0,0.014651470971304889
false,1,-1,0.010680680904546071
false,1,-5,0.0058825189593103705
false,1,5,0.025503569064421056
false,1,1,0.014428189514439096
false,1,0,0.006277217604746286
false,0,-1,0.0037596065349489076
false,0,-5,0.002078583364967984
false,0,5,0.008962239834761326
false,0,1,0.005073052024834542
false,0,0,0.0022081646399458674
