isLong,bias1,bias2,prob
true,-1,-1,0.02386998621059207
true,-1,-5,0.030400777137381298
true,-1,5,0.017196779893421388
true,-1,1,0.021325507766234274
true,-1,0,0.011438522467008091
true,-5,-1,0.0071953634643288095
true,-5,-5,0.011353341614741783
true,-5,5,0.004066049320078788
true,-5,1,0.005793682318323511
true,-5,0,0.0032609301520542962
true,5,-1,0.08488917368298718
true,5,-5,0.09476929196016912
true,5,5,0.07732978803134426
true,5,1,0.0816603689338237
true,5,0,0.0421775915413922
true,1,-1,0.0398127064966839
true,1,-5,0.0468540779533312
true,1,5,0.03187749750254648
true,1,1,0.03694282932801944
true,1,0,0.01945578227391171
true,0,-1,0.015781951016929863
true,0,-5,0.019206731032641807
true,0,5,0.012014066026253923
true,0,1,0.01439905431813384
true,0,0,0.00764687272313383
false,-1,-1,0.003201427507470916
false,-1,-5,0.0012553337833303264
false,-1,5,0.009882611983385057
false,-1,1,0.004857548081154843
false,-1,0,0.002002879821554225
false,-5,-1,0.00029564666675073014
false,-5,-5,0.00012309972223421001
false,-5,5,0.0008865237435628237
false,-5,1,0.00044027529156137195
false,-5,0,0.0001830277713252386
false,5,-1,0.02181848474830208
false,5,-5,0.008459215363949413
false,5,5,0.06829120176958034
false,5,1,0.033322996140200525
false,5,0,0.013695927338339478
false,1,-1,0.007942637589450657
false,1,-5,0.003072238828242114
false,1,5,0.024861184069478987
false,1,1,0.012135030519295941
false,1,0,0.004986982015128209
false,0,-1,0.002641137626585316
false,0,-5,0.001026611824711753
false,0,5,0.008219276831099789
false,0,1,0.004024034325381698
false,0,0,0.0016559434724579593
