isLong,bias1,bias2,prob
true,-1,-1,0.027992693881015225
true,-1,-5,0.041519856781955425
true,-1,5,0.02386568357897051
true,-1,1,0.024315738407725572
true,-1,0,0.013077108072185165
true,-5,-1,0.018168263545263463
true,-5,-5,0.028683189836277188
true,-5,5,0.012651066715550935
true,-5,1,0.01489914169619906
true,-5,0,0.008266851310365635
true,5,-1,0.059117756723836255
true,5,-5,0.07844654477268012
true,5,5,0.06582418648491409
true,5,1,0.05629882828223928
true,5,0,0.028854146251518786
true,1,-1,0.035359926257828814
true,1,-5,0.0503762358371579
true,1,5,0.03358045987013268
true,1,1,0.03180543030800408
true,1,0,0.016791339141458243
true,0,-1,0.015859675074474666
true,0,-5,0.02306052281251629
true,0,5,0.014287792404898985
true,0,1,0.014018977099457488
true,0,0,0.007469663043483046
false,-1,-1,0.005361875661842209
false,-1,-5,0.0020906478085873205
false,-1,5,0.01458276321152792
false,-1,1,0.007976853154249997
false,-1,0,0.003334682204023045
false,-5,-1,0.0009747300490427315
false,-5,-5,0.0004056522035183522
false,-5,5,0.002592381454164078
false,-5,1,0.0014236968771032179
false,-5,0,0.0005996067315364895
false,5,-1,0.021165202419789093
false,5,-5,0.008160779513902972
false,5,5,0.057774517147951815
false,5,1,0.03158303490969484
false,5,0,0.01318705933237098
false,1,-1,0.009764631795714008
false,1,-5,0.0037598561913996173
false,1,5,0.026666514868451098
false,1,1,0.01457646505216659
false,1,0,0.006085274211970157
false,0,-1,0.0037481904146682925
false,0,-5,0.0014493090489125081
false,0,5,0.010222039456529709
false,0,1,0.005588888389685494
false,0,0,0.0023342697010884537
