isLong,bias1,bias2,prob
true,-1,-1,0.02028708464558756
true,-1,-5,0.025358855806984357
true,-1,5,0.025358855806984357
true,-1,1,0.02028708464558756
true,-1,0,0.010143542322793391
true,-5,-1,0.0049100944575844185
true,-5,-5,0.006137618071980518
true,-5,5,0.006137618071980518
true,-5,1,0.0049100944575844185
true,-5,0,0.002455047228792205
true,5,-1,0.0767953682328758
true,5,-5,0.09599421029109459
true,5,5,0.09599421029109459
true,5,1,0.0767953682328758
true,5,0,0.03839768411643787
true,1,-1,0.03639783223476288
true,1,-5,0.04549729029345376
true,1,5,0.04549729029345376
true,1,1,0.03639783223476288
true,1,0,0.01819891611738163
true,0,-1,0.014069697459103204
true,0,-5,0.017587121823879066
true,0,5,0.017587121823879066
true,0,1,0.014069697459103204
true,0,0,0.0070348487295519135
false,-1,-1,0.0038318811493514345
false,-1,-5,0.004789851436689288
false,-1,5,0.004789851436689288
false,-1,1,0.0038318811493514345
false,-1,0,0.001915940574675717
false,-5,-1,0.00025103192167090613
false,-5,-5,0.0003137899020886324
false,-5,5,0.0003137899020886324
false,-5,1,0.00025103192167090613
false,-5,0,0.00012551596083545285
false,5,-1,0.029202760853406513
false,5,-5,0.03650345106675804
false,5,5,0.03650345106675804
false,5,1,0.029202760853406513
false,5,0,0.014601380426703009
false,1,-1,0.010836432322938907
false,1,-5,0.013545540403673706
false,1,5,0.013545540403673706
false,1,1,0.010836432322938907
false,1,0,0.0054182161614694385
false,0,-1,0.0034178167227185722
false,0,-5,0.004272270903398211
false,0,5,0.004272270903398211
false,0,1,0.0034178167227185722
false,0,0,0.001708908361359283
