isLong,bias1,bias2,prob
true,-1,-1,0.02631827494516502
true,-1,-5,0.036162764852761445
true,-1,5,0.02722908644644788
true,-1,1,0.02439520609420251
true,-1,0,0.01267837025984192
true,-5,-1,0.00913305375029708
true,-5,-5,0.01412548802635906
true,-5,5,0.006846127460111802
true,-5,1,0.007644238638879707
true,-5,0,0.004194323097294206
true,5,-1,0.08707345685725673
true,5,-5,0.1063440042231123
true,5,5,0.11235323853117365
true,5,1,0.08788433734617203
true,5,0,0.043739448550857374
true,1,-1,0.04228701726057003
true,1,-5,0.05441322364870668
true,1,5,0.04989055779795734
true,1,1,0.04115600789676075
true,1,0,0.02086075628933271
true,0,-1,0.016995649743842687
true,0,-5,0.022544790845479452
true,0,5,0.018926758909652234
true,0,1,0.016181590060262645
true,0,0,0.008294309951026318
false,-1,-1,0.0016431879176017098
false,-1,-5,0.0004590971684335177
false,-1,5,0.004896471868764167
false,-1,1,0.002641267312156435
false,-1,0,0.0010711138074395343
false,-5,-1,0.00011520683193854141
false,-5,-5,0.00003250490608971068
false,-5,5,0.00034240413303792555
false,-5,1,0.0001847203993635671
false,-5,0,0.00007498180782552702
false,5,-1,0.008748405679603393
false,5,-5,0.0024409775139754442
false,5,5,0.026078303388291146
false,5,1,0.014067019042209866
false,5,0,0.005703856180453326
false,1,-1,0.0038491728516699903
false,1,-5,0.0010736123572824279
false,1,5,0.011475161632350277
false,1,1,0.0061898463400361595
false,1,0,0.0025097547979265403
false,0,-1,0.0013391406742155375
false,0,-5,0.0003736971770933331
false,0,5,0.00399172911292053
false,0,1,0.0021532003577955498
false,0,0,0.0008730852580027721
