isLong,bias1,bias2,prob
true,-1,-1,0.022481255376837074
true,-1,-5,0.035829917834419044
true,-1,5,0.01428472955135633
true,-1,1,0.01761046253178321
true,-1,0,0.01002292947715504
true,-5,-1,0.003364242028852081
true,-5,-5,0.005614827118747362
true,-5,5,0.001699036263742008
true,-5,1,0.002486848677139399
true,-5,0,0.0014627726764978718
true,5,-1,0.09833304405380205
true,5,-5,0.1492252551292093
true,5,5,0.07645694682326928
true,5,1,0.08221271750818189
true,5,0,0.04513644039049574
true,1,-1,0.04504291306862774
true,1,-5,0.06938517224419175
true,1,5,0.03295404614418711
true,1,1,0.03682846164207554
true,1,0,0.020467843677675766
true,0,-1,0.0165464296560178
true,0,-5,0.025898913314807932
true,0,5,0.011361012723426125
true,0,1,0.013261511174569479
true,0,0,0.007451985207646801
false,-1,-1,0.002306985329518507
false,-1,-5,0.0012528090875894183
false,-1,5,0.005520024012292651
false,-1,1,0.003111281150387164
false,-1,0,0.0013545666199764165
false,-5,-1,0.00011298065055069492
false,-5,-5,0.00006261010698510164
false,-5,5,0.0002679548074299802
false,-5,1,0.00015147128098137093
false,-5,0,0.00006611298288301636
false,5,-1,0.015136192897051218
false,5,-5,0.008195430806350245
false,5,5,0.03626307267930446
false,5,1,0.020430609891472648
false,5,0,0.008891700697130942
false,1,-1,0.006644095629960187
false,1,-5,0.0035940665358579213
false,1,5,0.015924187143794576
false,1,1,0.008970507313761847
false,1,0,0.0039036507359305056
false,0,-1,0.0021143159990425326
false,0,-5,0.0011450655485930527
false,0,5,0.005064922124445946
false,0,1,0.002853674139388673
false,0,0,0.0012419975346078052
