isLong,bias1,bias2,prob
true,-1,-1,0.024763340646110642
true,-1,-5,0.035716560092447315
true,-1,5,0.022560388059885732
true,-1,1,0.02185821787575578
true,-1,0,0.011655389630466582
true,-5,-1,0.006109747139790572
true,-5,-5,0.009706819495373619
true,-5,5,0.004079190958685704
true,-5,1,0.004919061223456851
true,-5,0,0.002757202090811865
true,5,-1,0.09429980727598822
true,5,-5,0.12412025624252095
true,5,5,0.10618430898575781
true,5,1,0.08994384490663501
true,5,0,0.04606091304565586
true,1,-1,0.043975864318342446
true,1,-5,0.05989783595805155
true,1,5,0.04600001513573169
true,1,1,0.040742416556684126
true,1,0,0.021179570218756685
true,0,-1,0.016938215975717142
true,0,-5,0.023687307812552835
true,0,5,0.01667851452074655
true,0,1,0.015354441890922374
true,0,0,0.008073164466659866
false,-1,-1,0.0015596844965008235
false,-1,-5,0.0005296529949324653
false,-1,5,0.004400946911447444
false,-1,1,0.002384795428603117
false,-1,0,0.0009861199812759823
false,-5,-1,0.0000881139181960945
false,-5,-5,0.000030203510995369684
false,-5,5,0.000247937228824079
false,-5,1,0.000134398673659465
false,-5,0,0.00005562814796388981
false,5,-1,0.009229809312382124
false,5,-5,0.00313034482734143
false,5,5,0.026053543635290798
false,5,1,0.014117301457723629
false,5,0,0.005836777692526438
false,1,-1,0.0040249016980019
false,1,-5,0.001364567834637231
false,1,5,0.011362571864955517
false,1,1,0.006156810061672305
false,1,0,0.002545427939918557
false,0,-1,0.0013438387418115544
false,0,-5,0.0004558201858761863
false,0,5,0.003793213743944799
false,0,1,0.0020553884020452344
false,0,0,0.0008498067859641982
