isLong,bias1,bias2,prob
true,-1,-1,0.021314549651973852
true,-1,-5,0.026444856847481105
true,-1,5,0.01689403705115665
true,-1,1,0.01946532853022535
true,-1,0,0.010315613968636981
true,-5,-1,0.00421692233993189
true,-5,-5,0.006606201284336039
true,-5,5,0.002496402680547239
true,-5,1,0.0034254955102931213
true,-5,0,0.0019182590100907224
true,5,-1,0.1015075964066949
true,5,-5,0.11116656406274407
true,5,5,0.09914128681206866
true,5,1,0.09925765403942431
true,5,0,0.05081179007449224
true,1,-1,0.04191688410975664
true,1,-5,0.0476805674169277
true,1,5,0.03746733434041413
true,1,1,0.03994166734722436
true,1,0,0.020733102450948296
true,0,-1,0.015419997834313956
true,0,-5,0.01818750423255517
true,0,5,0.013042292969963782
true,0,1,0.0144241551490004
true,0,0,0.007556607425926869
false,-1,-1,0.001827972540383829
false,-1,-5,0.0006468938333265659
false,-1,5,0.0062176173331323905
false,-1,1,0.0029046532919017676
false,-1,0,0.0011716159198815745
false,-5,-1,0.00010083628823337687
false,-5,-5,0.00003719511887815665
false,-5,5,0.0003360296569350521
false,-5,1,0.00015804983885641863
false,-5,0,0.00006413557893976848
false,5,-1,0.015010398221474451
false,5,-5,0.005271493747260053
false,5,5,0.05141443084524143
false,5,1,0.02394306305827276
false,5,0,0.009640188864868544
false,1,-1,0.005434492840501429
false,1,-5,0.001904201207742728
false,1,5,0.018643652898228318
false,1,1,0.00867670779363535
false,1,0,0.003491995706772528
false,0,-1,0.0016772476336977269
false,0,-5,0.0005897179892127864
false,0,5,0.005734929251804327
false,0,1,0.0026730903190112683
false,0,0,0.0010767186746786963
