isLong,bias1,bias2,prob
true,-1,-1,0.027546555514883404
true,-1,-5,0.03980975890653781
true,-1,5,0.025199026703920935
true,-1,1,0.0244604729734836
true,-1,0,0.013001757122091713
true,-5,-1,0.014603814214768132
true,-5,-5,0.022862522567199176
true,-5,5,0.010483536446962193
true,-5,1,0.012073032996561126
true,-5,0,0.006669211802832259
true,5,-1,0.06879380112213936
true,5,-5,0.08858282399714221
true,5,5,0.08098829859300703
true,5,1,0.06686309694997983
true,5,0,0.03391422451802999
true,1,-1,0.037716268767695044
true,1,-5,0.051942514968990855
true,1,5,0.038742770124374167
true,1,1,0.034831959306997014
true,1,0,0.018137057018673026
true,0,-1,0.016291450162626894
true,0,-5,0.022974558771975316
true,0,5,0.015843297377746184
true,0,1,0.014762834757150319
true,0,0,0.007763571229944326
false,-1,-1,0.0039299942671953015
false,-1,-5,0.0013693831586107476
false,-1,5,0.011043795861686696
false,-1,1,0.0060005489490426766
false,-1,0,0.0024826358040594913
false,-5,-1,0.0005207745900879493
false,-5,-5,0.0001896055187449441
false,-5,5,0.0014435318278884308
false,-5,1,0.0007857352872187528
false,-5,0,0.00032662746932667525
false,5,-1,0.017320393128437497
false,5,-5,0.005994258986445268
false,5,5,0.048773042925681076
false,5,1,0.026493448401263567
false,5,0,0.01095346038242525
false,1,-1,0.0077857349373535115
false,1,-5,0.002691045035069002
false,1,5,0.02193261501631778
false,1,1,0.011913193103755956
false,1,0,0.004924732010277345
false,0,-1,0.002889137581941371
false,0,-5,0.0010011759087350206
false,0,5,0.008132437302964151
false,0,1,0.004417752987417968
false,0,0,0.00182672264233984
