isLong,bias1,bias2,prob
true,-1,-1,0.023825844800718084
true,-1,-5,0.04164562460493032
true,-1,5,0.008970470662988101
true,-1,1,0.016667031413616695
true,-1,0,0.010123219053583687
true,-5,-1,0.01055804779610193
true,-5,-5,0.018587312831057155
true,-5,5,0.0037016387154052205
true,-5,1,0.007273113441068065
true,-5,0,0.004457790309292495
true,5,-1,0.05209672959104171
true,5,-5,0.08834045849743559
true,5,5,0.025900231813539044
true,5,1,0.039295822657738566
true,5,0,0.022848138062195086
true,1,-1,0.03190859959902317
true,1,-5,0.05526638330561252
true,1,5,0.013167942260223966
true,1,1,0.02283886085364623
true,1,0,0.013686865113167376
true,0,-1,0.014039019602632222
true,0,-5,0.02443755015922867
true,0,5,0.00551480373252281
true,0,1,0.009922863510768992
true,0,0,0.0059904707783503
false,-1,-1,0.009484760230577283
false,-1,-5,0.008100193109736111
false,-1,5,0.01779441227223597
false,-1,1,0.01123092407500044
false,-1,0,0.00517892107639443
false,-5,-1,0.002050001738987019
false,-5,-5,0.0019206435782088388
false,-5,5,0.0035684578007748
false,-5,1,0.002341279364199894
false,-5,0,0.001097820275796723
false,5,-1,0.041982425678065524
false,5,-5,0.0349902594302262
false,5,5,0.08017569472191421
false,5,1,0.050150337643646695
false,5,0,0.023033190830428065
false,1,-1,0.018039856039108924
false,1,-5,0.015039999985317826
false,1,5,0.03444570473910255
false,1,1,0.02154870774042752
false,1,0,0.009897140944884116
false,0,-1,0.00673148828436296
false,0,-5,0.005663989546698191
false,0,5,0.012768228232841253
false,0,1,0.00801428593926855
false,0,0,0.003686443555907886
