isLong,bias1,bias2,prob
true,-1,-1,0.022968615986573834
true,-1,-5,0.03572426584211919
true,-1,5,0.00944554102097933
true,-1,1,0.017525561198134896
true,-1,0,0.010217306564907071
true,-5,-1,0.005718677127206938
true,-5,-5,0.01017877011556659
true,-5,5,0.0020097079436338745
true,-5,1,0.004055216263005191
true,-5,0,0.0024459536602290674
true,5,-1,0.08358316380133957
true,5,-5,0.1194124701093764
true,5,5,0.04327296975029182
true,5,1,0.0681326932843452
true,5,0,0.03835370924937766
true,1,-1,0.03957896057098434
true,1,-5,0.05828489760168951
true,1,5,0.017906780023373155
true,1,1,0.031212142837597073
true,1,0,0.017902044045695818
true,0,-1,0.01550519499544208
true,0,-5,0.023366238781982143
true,0,5,0.00668849510324679
true,0,1,0.012045121793630164
true,0,0,0.006961598545295098
false,-1,-1,0.004618811363314163
false,-1,-5,0.0028628276869463788
false,-1,5,0.009702319133869555
false,-1,1,0.005865552992657315
false,-1,0,0.0026288331495354046
false,-5,-1,0.0004513505846106563
false,-5,-5,0.00030044863342561316
false,-5,5,0.0009059794831167647
false,-5,1,0.0005604387014308764
false,-5,0,0.0002537365061105854
false,5,-1,0.03245192884795743
false,5,-5,0.019848540355978776
false,5,5,0.07014654655354126
false,5,1,0.04161294812201169
false,5,0,0.01855602336221964
false,1,-1,0.011627525383972118
false,1,-5,0.007090765647241277
false,1,5,0.02506116810904094
false,1,1,0.014904402333818201
false,1,0,0.006648360714249317
false,0,-1,0.0038280112684847874
false,0,-5,0.0023484024533192123
false,0,5,0.008157033019468808
false,0,1,0.004887376249243068
false,0,0,0.002184573128414309
