isLong,bias1,bias2,prob
true,-1,-1,0.024020277824241293
true,-1,-5,0.04210658437183442
true,-1,5,0.006311015978906134
true,-1,1,0.016402112175088496
true,-1,0,0.010158364682548502
true,-5,-1,0.008220636739269257
true,-5,-5,0.015714502944817167
true,-5,5,0.0019969288386375316
true,-5,1,0.005346004624375873
true,-5,0,0.0033843531264528713
true,5,-1,0.05993516984697625
true,5,-5,0.09957089915341005
true,5,5,0.02005943105895644
true,5,1,0.043549941412323497
true,5,0,0.02606395983433646
true,1,-1,0.03538356439022386
true,1,-5,0.05977799365328837
true,1,5,0.010012123572382655
true,1,1,0.024809520649724484
true,1,0,0.015165010710062722
true,0,-1,0.014951150065251193
true,0,-5,0.02565383662503641
true,0,5,0.004066283972558656
true,0,1,0.010353418392501835
true,0,0,0.006369143899621881
false,-1,-1,0.008532195838079596
false,-1,-5,0.007045607705848631
false,-1,5,0.012315911612516047
false,-1,1,0.009457182524095413
false,-1,0,0.004537467541877465
false,-5,-1,0.0013680710295607163
false,-5,-5,0.0012354898077240023
false,-5,5,0.0018442645795535592
false,-5,1,0.0014739017542743278
false,-5,0,0.000716324628496053
false,5,-1,0.04775155478691459
false,5,-5,0.03872012935470594
false,5,5,0.07444196100595682
false,5,1,0.05405069569825949
false,5,0,0.025629732102120013
false,1,-1,0.018036366934527218
false,1,-5,0.014589505322762599
false,1,5,0.027283631451170333
false,1,1,0.020270666356039514
false,1,0,0.009654208862284266
false,0,-1,0.006403648707654481
false,0,-5,0.00522077311695863
false,0,5,0.009470211517564605
false,0,1,0.007150679808676433
false,0,0,0.0034175894095531106
