isLong,bias1,bias2,prob
true,-1,-1,0.024592505054426075
true,-1,-5,0.035424169768522674
true,-1,5,0.012643730526177104
true,-1,1,0.02001505854506939
true,-1,0,0.011276792073055479
true,-5,-1,0.008385114276522334
true,-5,-5,0.014196063089967082
true,-5,5,0.003623195172368562
true,-5,1,0.006292283928388693
true,-5,0,0.0036797434320633158
true,5,-1,0.07430322582459908
true,5,-5,0.09631760009697925
true,5,5,0.04873480184143189
true,5,1,0.06492139475554605
true,5,0,0.03524267366157008
true,1,-1,0.038285172931725314
true,1,-5,0.05182944961698725
true,1,5,0.021595441168874685
true,1,1,0.032203179050266297
true,1,0,0.017855308213478492
true,0,-1,0.01569131082536551
true,0,-5,0.021811979295886665
true,0,5,0.008450663100646039
true,0,1,0.01300197564901264
true,0,0,0.00726337428823222
false,-1,-1,0.005066265675598723
false,-1,-5,0.0026451718888377655
false,-1,5,0.012191516694417499
false,-1,1,0.006850742118198005
false,-1,0,0.0029823885931454046
false,-5,-1,0.0006258735604072988
false,-5,-5,0.0003536925016910867
false,-5,5,0.0014436938546628047
false,-5,1,0.0008265479181331319
false,-5,0,0.00036359722094327887
false,5,-1,0.03142988529947178
false,5,-5,0.01617061012355321
false,5,5,0.0779429968918616
false,5,1,0.04297052962120975
false,5,0,0.018600327443401756
false,1,-1,0.011533659245671958
false,1,-5,0.00591884167014889
false,1,5,0.028433756625273667
false,1,1,0.015746792999095875
false,1,0,0.00682226657179934
false,0,-1,0.003970183930363213
false,0,-5,0.002050349447393008
false,0,5,0.009682260126320879
false,0,1,0.005398175656743896
false,0,0,0.0023436681344932977
