isLong,bias1,bias2,prob
true,-1,-1,0.021067791355650886
true,-1,-5,0.035313787044080766
true,-1,5,0.006698859685835328
true,-1,1,0.014982431476147954
true,-1,0,0.009072287749211781
true,-5,-1,0.003797045893960533
true,-5,-5,0.007081089802460477
true,-5,5,0.0010597467525717294
true,-5,1,0.0025361586108449225
true,-5,0,0.0015813449064099841
true,5,-1,0.08986252161111949
true,5,-5,0.14129230780201127
true,5,5,0.03525982492232099
true,5,1,0.06781135350757064
true,5,0,0.039774454207371045
true,1,-1,0.0400087868038927
true,1,-5,0.06405539648058933
true,1,5,0.013987430674586233
true,1,1,0.029379668485333583
true,1,0,0.01750573861668047
true,0,-1,0.015031563472250287
true,0,-5,0.024529730109740123
true,0,5,0.005011172595419727
true,0,1,0.010877973349107836
true,0,0,0.006530739826468385
false,-1,-1,0.004510785283275688
false,-1,-5,0.003353023228043362
false,-1,5,0.007897822657214863
false,-1,1,0.00531976061719772
false,-1,0,0.0024704853575438094
false,-5,-1,0.0003522370478894743
false,-5,-5,0.00028047964596054936
false,-5,5,0.0005864686543038672
false,-5,1,0.00040626424643522947
false,-5,0,0.0001905947391874083
false,5,-1,0.03486392882758693
false,5,-5,0.025598952991877682
false,5,5,0.06298427835291502
false,5,1,0.041512779128818546
false,5,0,0.019180038544563915
false,1,-1,0.012448294422980996
false,1,-5,0.009106919695797973
false,1,5,0.022462455295747388
false,1,1,0.014825120427678624
false,1,0,0.006849912594557748
false,0,-1,0.003939986522461969
false,0,-5,0.002899196218081561
false,0,5,0.007014616253028924
false,0,1,0.004672623857049984
false,0,0,0.0021637696481656963
