isLong,bias1,bias2,prob
true,-1,-1,0.02718809793462001
true,-1,-5,0.037253865935888565
true,-1,5,0.010674873138767894
true,-1,1,0.02142582133343008
true,-1,0,0.01234691603009486
true,-5,-1,0.012518110662708725
true,-5,-5,0.02076897344756265
true,-5,5,0.004398487547403945
true,-5,1,0.00921299553230586
true,-5,0,0.00546608705977009
true,5,-1,0.053049469477503865
true,5,-5,0.06617978174389205
true,5,5,0.02592487318296383
true,5,1,0.04436205910671148
true,5,0,0.024773337634470212
true,1,-1,0.03626945730721773
true,1,-5,0.046889649744276035
true,1,5,0.015171684735785139
true,1,1,0.029304858212947957
true,1,0,0.016688838714357872
true,0,-1,0.016052084473158985
true,0,-5,0.02125935998243586
true,0,5,0.006496132889669583
true,0,1,0.01282120246258403
true,0,0,0.007342991082697673
false,-1,-1,0.009523580021663973
false,-1,-5,0.005334634993772014
false,-1,5,0.015421309486030902
false,-1,1,0.011673713442726344
false,-1,0,0.005381769765820391
false,-5,-1,0.0018289158987292138
false,-5,-5,0.0011200786452072527
false,-5,5,0.0028613283270151543
false,-5,1,0.002192573738197498
false,-5,0,0.0010197287555666079
false,5,-1,0.04447437679340759
false,5,-5,0.02471511632808047
false,5,5,0.08332920050474404
false,5,1,0.056266532764252565
false,5,0,0.02543872889057385
false,1,-1,0.01809807806064
false,1,-5,0.009961771337888465
false,1,5,0.030845000114863116
false,1,1,0.022485410082770312
false,1,0,0.010289725573575277
false,0,-1,0.006764061457157251
false,0,-5,0.003745692066442217
false,0,5,0.011207254161442075
false,0,1,0.008346793960852274
false,0,0,0.0038346154553558277
