isLong,bias1,bias2,prob
true,-1,-1,0.025217273829612925
true,-1,-5,0.0315215922870161
true,-1,5,0.0315215922870161
true,-1,1,0.025217273829612925
true,-1,0,0.01260863691480645
true,-5,-1,0.01249119158569038
true,-5,-5,0.01561398948211292
true,-5,5,0.01561398948211292
true,-5,1,0.01249119158569038
true,-5,0,0.006245595792845195
true,5,-1,0.062186827523124544
true,5,-5,0.07773353440390561
true,5,5,0.07773353440390561
true,5,1,0.062186827523124544
true,5,0,0.031093413761562216
true,1,-1,0.0362174835518999
true,1,-5,0.04527185443987483
true,1,5,0.04527185443987483
true,1,1,0.0362174835518999
true,1,0,0.018108741775949948
true,0,-1,0.015449568655225444
true,0,-5,0.019311960819031786
true,0,5,0.019311960819031786
true,0,1,0.015449568655225444
true,0,0,0.007724784327612742
false,-1,-1,0.004958491256871711
false,-1,-5,0.0061981140710896335
false,-1,5,0.0061981140710896335
false,-1,1,0.004958491256871711
false,-1,0,0.0024792456284358556
false,-5,-1,0.0004969244892935632
false,-5,-5,0.0006211556116169533
false,-5,5,0.0006211556116169533
false,-5,1,0.0004969244892935632
false,-5,0,0.00024846224464678175
false,5,-1,0.027230247582675494
false,5,-5,0.03403780947834434
false,5,5,0.03403780947834434
false,5,1,0.027230247582675494
false,5,0,0.01361512379133772
false,1,-1,0.01173510367524764
false,1,-5,0.014668879594059549
false,1,5,0.014668879594059549
false,1,1,0.01173510367524764
false,1,0,0.005867551837623809
false,0,-1,0.0040168878503586015
false,0,-5,0.005021109812948248
false,0,5,0.005021109812948248
false,0,1,0.0040168878503586015
false,0,0,0.002008443925179304
