isLong,bias1,bias2,prob
true,-1,-1,0.019240746497122527
true,-1,-5,0.02405093312140301
true,-1,5,0.02405093312140301
true,-1,1,0.019240746497122527
true,-1,0,0.009620373248561617
true,-5,-1,0.003769475419592085
true,-5,-5,0.004711844274490102
true,-5,5,0.004711844274490102
true,-5,1,0.003769475419592085
true,-5,0,0.0018847377097960423
true,5,-1,0.08513935559752811
true,5,-5,0.10642419449691012
true,5,5,0.10642419449691012
true,5,1,0.08513935559752811
true,5,0,0.04256967779876394
true,1,-1,0.03760704318338182
true,1,-5,0.04700880397922728
true,1,5,0.04700880397922728
true,1,1,0.03760704318338182
true,1,0,0.018803521591690978
true,0,-1,0.013986328500964413
true,0,-5,0.017482910626205498
true,0,5,0.017482910626205498
true,0,1,0.013986328500964413
true,0,0,0.006993164250482628
false,-1,-1,0.00297929895312987
false,-1,-5,0.0037241236914123343
false,-1,5,0.0037241236914123343
false,-1,1,0.00297929895312987
false,-1,0,0.0014896494765649377
false,-5,-1,0.00015343786535179492
false,-5,-5,0.0001917973316897435
false,-5,5,0.0001917973316897435
false,-5,1,0.00015343786535179492
false,-5,0,0.00007671893267589732
false,5,-1,0.02506954146120191
false,5,-5,0.03133692682650225
false,5,5,0.03133692682650225
false,5,1,0.02506954146120191
false,5,0,0.012534770730600915
false,1,-1,0.009249891760644752
false,1,-5,0.011562364700805908
false,1,5,0.011562364700805908
false,1,1,0.009249891760644752
false,1,0,0.0046249458803223585
false,0,-1,0.00280488076108267
false,0,-5,0.0035061009513533345
false,0,5,0.0035061009513533345
false,0,1,0.00280488076108267
false,0,0,0.0014024403805413324
