isLong,bias1,bias2,prob
true,-1,-1,0.026657763797350457
true,-1,-5,0.04231965701924217
true,-1,5,0.01794494616530044
true,-1,1,0.021553918750283608
true,-1,0,0.01205292063690852
true,-5,-1,0.015491100933631773
true,-5,-5,0.02548820073760288
true,-5,5,0.008914788844585717
true,-5,1,0.012031290732119193
true,-5,0,0.006880597916437734
true,5,-1,0.057571277008264386
true,5,-5,0.08437095589581428
true,5,5,0.051071006836964285
true,5,1,0.050782293177958765
true,5,0,0.02708839254655569
true,1,-1,0.03434161594778965
true,1,-5,0.053051643169868094
true,1,5,0.025662622117738884
true,1,1,0.028629796282295856
true,1,0,0.01574285305752138
true,0,-1,0.015289454685388776
true,0,-5,0.02395622708467367
true,0,5,0.010838959156312958
true,0,1,0.012546694307400533
true,0,0,0.006959037248197309
false,-1,-1,0.006656880672758998
false,-1,-5,0.0034642049573207615
false,-1,5,0.016329775215696053
false,-1,1,0.009178303465654448
false,-1,0,0.003958796034603361
false,-5,-1,0.0013164126932869277
false,-5,-5,0.0007430794146589386
false,-5,5,0.003115382255035934
false,-5,1,0.0017703566424689752
false,-5,0,0.0007716923339389774
false,5,-1,0.027550805139086598
false,5,-5,0.014114824387189102
false,5,5,0.06802269578475093
false,5,1,0.03815921099846538
false,5,0,0.01642750403438801
false,1,-1,0.012298146519542481
false,1,-5,0.006292576969853204
false,1,5,0.03038037949099719
false,1,1,0.017040218649137875
false,1,0,0.007334591292170082
false,0,-1,0.00467202390859737
false,0,-5,0.002404733987739853
false,0,5,0.011513340508654761
false,0,1,0.0064624356885183525
false,0,0,0.002783614899278931
