isLong,bias1,bias2,prob
true,-1,-1,0.019668841214555588
true,-1,-5,0.03489693419910675
true,-1,5,0.004991381741607997
true,-1,1,0.013146081523028373
true,-1,0,0.008234381401504948
true,-5,-1,0.002508324877479036
true,-5,-5,0.004846261853430721
true,-5,5,0.0005686843403086861
true,-5,1,0.0015870168576992087
true,-5,0,0.0010201187646389268
true,5,-1,0.09795044121008922
true,5,-5,0.16534616466387914
true,5,5,0.030171097343456358
true,5,1,0.06914058406227137
true,5,0,0.04204432921074215
true,1,-1,0.04140679711618082
true,1,-5,0.07062489826753592
true,1,5,0.011587834038531484
true,1,1,0.028584427420410348
true,1,0,0.017610951299263884
true,0,-1,0.014895111033038314
true,0,-5,0.025820896642263606
true,0,5,0.003969331281778843
true,0,1,0.010132058128301594
true,0,0,0.006290941808380776
false,-1,-1,0.003982575786165285
false,-1,-5,0.0034359335676834653
false,-1,5,0.006016950736170859
false,-1,1,0.004428749549065435
false,-1,0,0.002115087796224184
false,-5,-1,0.00024022465499291912
false,-5,-5,0.00021963446912043268
false,-5,5,0.00034485959855182923
false,-5,1,0.0002617701740502155
false,-5,0,0.0001262085178499297
false,5,-1,0.03388234320112087
false,5,-5,0.028917478550140062
false,5,5,0.05265289591855974
false,5,1,0.03798705574308342
false,5,0,0.018062874677870964
false,1,-1,0.01217781393504802
false,1,-5,0.01035630921661632
false,1,5,0.018967573013334214
false,1,1,0.013667161178092196
false,1,0,0.006495803826358974
false,0,-1,0.0036922698054088895
false,0,-5,0.003156552529139878
false,0,5,0.005674378256123736
false,0,1,0.004127685684622844
false,0,0,0.0019659193151190042
