isLong,bias1,bias2,prob
true,-1,-1,0.023864607863545884
true,-1,-5,0.036723970375634185
true,-1,5,0.017647360007202205
true,-1,1,0.019632456442723264
true,-1,0,0.010874266076567241
true,-5,-1,0.005157703873358456
true,-5,-5,0.008442198846246642
true,-5,5,0.0029604901598579555
true,-5,1,0.003964447331525298
true,-5,0,0.0022805378012209156
true,5,-1,0.09253602685286524
true,5,-5,0.1330957943405291
true,5,5,0.0849055848985438
true,5,1,0.0818650765383931
true,5,0,0.043600275847814486
true,1,-1,0.043260307892771604
true,1,-5,0.06387951019539236
true,1,5,0.03664818024796488
true,1,1,0.03716184446191431
true,1,0,0.02010553808867142
true,0,-1,0.01654267097345996
true,0,-5,0.024908035394482834
true,0,5,0.013178926241788073
true,0,1,0.013926898335556832
true,0,0,0.007617392327254167
false,-1,-1,0.002426837733331962
false,-1,-5,0.0011030176267011382
false,-1,5,0.006231321858923919
false,-1,1,0.003440633855168087
false,-1,0,0.0014668678971250131
false,-5,-1,0.00015001706403389923
false,-5,-5,0.00006970660336473636
false,-5,5,0.00038203651532188855
false,-5,1,0.00021137743091540203
false,-5,0,0.00009034862373732535
false,5,-1,0.014642916696278098
false,5,-5,0.006634209582131919
false,5,5,0.03764205709900107
false,5,1,0.02077809664862839
false,5,0,0.008855253336226583
false,1,-1,0.006348744060892177
false,1,-5,0.0028737410395312437
false,1,5,0.01632603202800362
false,1,1,0.009011074393135692
false,1,0,0.0038399546135069688
false,0,-1,0.002099441761891817
false,0,-5,0.0009514877220259678
false,0,5,0.005396339217352494
false,0,1,0.002978819789610965
false,0,0,0.0012695653878756975
