isLong,bias1,bias2,prob
true,-1,-1,0.021354370934866876
true,-1,-5,0.0389566764788063
true,-1,5,0.004681956981570874
true,-1,1,0.013863551671005664
true,-1,0,0.008828155921163173
true,-5,-1,0.004202681851714314
true,-5,-5,0.00825954221087957
true,-5,5,0.0008523712788759574
true,-5,1,0.0026049478772994343
true,-5,0,0.0016943772162013536
true,5,-1,0.07803119085686658
true,5,-5,0.13615821093536873
true,5,5,0.02122931756986023
true,5,1,0.05364686476644511
true,5,0,0.033099564401171254
true,1,-1,0.0379286266774659
true,1,-5,0.06689454753336462
true,1,5,0.00902446155405609
true,1,1,0.025327918775691505
true,1,0,0.015899995274642933
true,0,-1,0.014733758024406117
true,0,-5,0.026350311324454544
true,0,5,0.003358879463826735
true,0,1,0.009710566662384672
true,0,0,0.006137888098604961
false,-1,-1,0.006333322472204523
false,-1,-5,0.0058900060450834185
false,-1,5,0.008227408587945316
false,-1,1,0.00672120454768118
false,-1,0,0.0032904927667259153
false,-5,-1,0.000621762931544726
false,-5,-5,0.0006219620830473525
false,-5,5,0.0007569241770157109
false,-5,1,0.0006436304565130793
false,-5,0,0.00031875434531016515
false,5,-1,0.04491566657384393
false,5,-5,0.04118775221526343
false,5,5,0.061524133316348574
false,5,1,0.04834198108763019
false,5,0,0.023482198938226388
false,1,-1,0.016172849309211118
false,1,-5,0.014775780099636968
false,1,5,0.021931828747624303
false,1,1,0.01737337911883395
false,1,0,0.008450356688316053
false,0,-1,0.005288416858625728
false,0,-5,0.004863960337420066
false,0,5,0.007029245714608868
false,0,1,0.005649912949623845
false,0,0,0.0027563352907207087
