isLong,bias1,bias2,prob
true,-1,-1,0.026974401772393693
true,-1,-5,0.037998329000741606
true,-1,5,0.026315559799628973
true,-1,1,0.02447670926790297
true,-1,0,0.01286277776007411
true,-5,-1,0.011599882672558216
true,-5,-5,0.018037211101049406
true,-5,5,0.00853080467730199
true,-5,1,0.00965452995012282
true,-5,0,0.005313603155670294
true,5,-1,0.07817548465445665
true,5,-5,0.09792420053278253
true,5,5,0.09661810576055788
true,5,1,0.07745836038021607
true,5,0,0.03890846125866801
true,1,-1,0.04001701818989211
true,1,-5,0.053265503746568806
true,1,5,0.04418198781159049
true,1,1,0.03794097505663518
true,1,0,0.019489498311631825
true,0,-1,0.016664500631457795
true,0,-5,0.022790078106041785
true,0,5,0.017389931932412863
true,0,1,0.015479507399305866
true,0,0,0.00803600200769092
false,-1,-1,0.0026962266582332664
false,-1,-5,0.0008404167988530351
false,-1,5,0.007810332129931404
false,-1,1,0.004224372484794274
false,-1,0,0.001730149785756883
false,-5,-1,0.0002598648334841048
false,-5,-5,0.00008304181027337839
false,-5,5,0.0007474093227958817
false,-5,1,0.00040449607297130344
false,-5,0,0.00016609022661385228
false,5,-1,0.013119962457398323
false,5,-5,0.004074876721962837
false,5,5,0.03804390724232978
false,5,1,0.020575064714035838
false,5,0,0.008423756792858521
false,1,-1,0.00580919254439781
false,1,-5,0.0018027315929940357
false,1,5,0.016848903572440153
false,1,1,0.009112115587949537
false,1,0,0.00373032703308684
false,0,-1,0.0020861707198209954
false,0,-5,0.0006482610830567653
false,0,5,0.006048407256685665
false,0,1,0.003271163951972948
false,0,0,0.0013393336679484895
