isLong,bias1,bias2,prob
true,-1,-1,0.02535742891354265
true,-1,-5,0.03745318209144459
true,-1,5,0.02162899379742083
true,-1,1,0.021908311797549804
true,-1,0,0.011816435177773074
true,-5,-1,0.00780368714999068
true,-5,-5,0.012479938524347246
true,-5,5,0.005073550469262732
true,-5,1,0.006239104044897285
true,-5,0,0.00351069779872199
true,5,-1,0.08586721220774665
true,5,-5,0.11585765947286894
true,5,5,0.09197901921102464
true,5,1,0.08040213073936839
true,5,0,0.04156733573677883
true,1,-1,0.04158494354952565
true,1,-5,0.05849267101066157
true,1,5,0.040401095567781375
true,1,1,0.03753006971322873
true,1,0,0.019778753315688687
true,0,-1,0.01658081100449452
true,0,-5,0.023869707346952734
true,0,5,0.015184645863976061
true,0,1,0.01466267156424858
true,0,0,0.007810870642185767
false,-1,-1,0.0025561254481705387
false,-1,-5,0.0009650904398083547
false,-1,5,0.006992113436984049
false,-1,1,0.003809637653263392
false,-1,0,0.0015914407753584833
false,-5,-1,0.00019793879897536302
false,-5,-5,0.0000765208018743699
false,-5,5,0.00053731735814028
false,-5,1,0.00029313172903635713
false,-5,0,0.00012276763200293008
false,5,-1,0.013994793304726891
false,5,-5,0.0052660056655528505
false,5,5,0.038323216217556424
false,5,1,0.0208765842017606
false,5,0,0.00871784437662187
false,1,-1,0.00607046557217737
false,1,-5,0.0022821723209752605
false,1,5,0.01662804153487847
false,1,1,0.009057705512505657
false,1,0,0.0037820427711707455
false,0,-1,0.0020899382150155127
false,0,-5,0.0007867273480492982
false,0,5,0.005722331520438826
false,0,1,0.0031173088797749942
false,0,0,0.0013018117736976309
