isLong,bias1,bias2,prob
true,-1,-1,0.02586448712949532
true,-1,-5,0.03781943770211496
true,-1,5,0.012608370260466078
true,-1,1,0.02080239962394747
true,-1,0,0.01179647068076935
true,-5,-1,0.01084075695698214
true,-5,-5,0.01845864001405429
true,-5,5,0.004538389428099372
true,-5,1,0.008086529062781416
true,-5,0,0.0047451497959584326
true,5,-1,0.0645883007925702
true,5,-5,0.08519308559175065
true,5,5,0.04056630795310083
true,5,1,0.05582016110185173
true,5,0,0.030476100038698602
true,1,-1,0.037036280832887
true,1,-5,0.05107222419557759
true,1,5,0.019678680133198553
true,1,1,0.030728368893422252
true,1,0,0.017165036537277228
true,0,-1,0.015788052439445827
true,0,-5,0.02232570278680936
true,0,5,0.008028594858846135
true,0,1,0.01291304371723245
true,0,0,0.007264935812472189
false,-1,-1,0.006263866782035126
false,-1,-5,0.0033979978299274773
false,-1,5,0.014319155756543635
false,-1,1,0.00830938834361526
false,-1,0,0.0036523948013340367
false,-5,-1,0.0009857757434331787
false,-5,-5,0.0005832761209921669
false,-5,5,0.0021500955279735697
false,-5,1,0.001274484736304263
false,-5,0,0.0005665784685483013
false,5,-1,0.03446090403411224
false,5,-5,0.01837965973431029
false,5,5,0.08202810805727614
false,5,1,0.04636245839199721
false,5,0,0.020228265006180492
false,1,-1,0.01305484226904104
false,1,-5,0.006949490747866298
false,1,5,0.03069246583627396
false,1,1,0.017505224131801386
false,1,0,0.007652795785155934
false,0,-1,0.004670229550672307
false,0,-5,0.002503653090555665
false,0,5,0.010839169840191374
false,0,1,0.006232778548611769
false,0,0,0.0027314345254380685
