isLong,bias1,bias2,prob
true,-1,-1,0.022308576544346804
true,-1,-5,0.04005747370289822
true,-1,5,0.005961260897685795
true,-1,1,0.014506411136120279
true,-1,0,0.009203746920116796
true,-5,-1,0.00841607921134869
true,-5,-5,0.01514533837491251
true,-5,5,0.0021618534181881252
true,-5,1,0.005429674223131842
true,-5,0,0.0034614383586201417
true,5,-1,0.04837699842763239
true,5,-5,0.0856617559626136
true,5,5,0.016928854696265816
true,5,1,0.03369549009947061
true,5,0,0.0205181221317758
true,1,-1,0.030457837683483063
true,1,-5,0.05447480329205509
true,1,5,0.008842022468156399
true,1,1,0.0201956229246863
true,1,0,0.01266336515204231
true,0,-1,0.013340995055382283
true,0,-5,0.02391352029027252
true,0,5,0.0036989100676053078
true,0,1,0.008748949230919898
true,0,0,0.005522486071575551
false,-1,-1,0.011011027667052614
false,-1,-5,0.011426343581416129
false,-1,5,0.01744112884872381
false,-1,1,0.01208295027705938
false,-1,0,0.005773494486027997
false,-5,-1,0.0023651622357898127
false,-5,-5,0.0026752647088643645
false,-5,5,0.003399810801181151
false,-5,1,0.0024948981722465857
false,-5,0,0.0012150151020090961
false,5,-1,0.0498343707162561
false,5,-5,0.05030133924986001
false,5,5,0.0811509726842373
false,5,1,0.05532747883102156
false,5,0,0.026290462386819476
false,1,-1,0.021256123405604285
false,1,-5,0.021492471696355153
false,1,5,0.03455755249030116
false,1,1,0.023583895943720776
false,1,0,0.011210004837331252
false,0,-1,0.007871599114707434
false,0,-5,0.00804186351121428
false,0,5,0.012667459257194062
false,0,1,0.008695859100019233
false,0,0,0.004141864553681675
