isLong,bias1,bias2,prob
true,-1,-1,0.023420889225326424
true,-1,-5,0.0449900675600819
true,-1,5,0.004147344142829603
true,-1,1,0.014472968972848685
true,-1,0,0.009468510549994338
true,-5,-1,0.008797388352504853
true,-5,-5,0.017837008228194055
true,-5,5,0.0014988528838913828
true,-5,1,0.005260391959240508
true,-5,0,0.0034916312229172223
true,5,-1,0.046386051175098086
true,5,-5,0.08658592591786332
true,5,5,0.010409652083971606
true,5,1,0.030329930148170633
true,5,0,0.01921396108198195
true,1,-1,0.032031627993705514
true,1,-5,0.06002590005363239
true,1,5,0.006034851537194714
true,1,1,0.02024372742814645
true,1,0,0.01309519144298282
true,0,-1,0.014064796508664885
true,0,-5,0.026629456833583975
true,0,5,0.002559817657499296
true,0,1,0.008792862964709871
true,0,0,0.00572013391847631
false,-1,-1,0.01192772566143785
false,-1,-5,0.01220721615659897
false,-1,5,0.012380555417269892
false,-1,1,0.011829550004566305
false,-1,0,0.006009426415750749
false,-5,-1,0.0023753493759942233
false,-5,-5,0.0026646174810699944
false,-5,5,0.0022648533578057974
false,-5,1,0.0022847890241182245
false,-5,0,0.001176951921896146
false,5,-1,0.05771629432544884
false,5,-5,0.05787095401623422
false,5,5,0.06848000920208108
false,5,1,0.05916442427509708
false,5,0,0.02947961356027563
false,1,-1,0.023212371596234255
false,1,-5,0.023233751431042463
false,1,5,0.025732310775613148
false,1,1,0.023421523040822727
false,1,0,0.011785704343894466
false,0,-1,0.008559458214400573
false,0,-5,0.008641418443391157
false,0,5,0.009178347227435548
false,0,1,0.008563863037371458
false,0,0,0.004329981850639382
