isLong,bias1,bias2,prob
true,-1,-1,0.022889089997122823
true,-1,-5,0.04313554224220437
true,-1,5,0.004356536671321576
true,-1,1,0.014397596008222444
true,-1,0,0.009329598869612623
true,-5,-1,0.0069370213948731566
true,-5,-5,0.013904314389146398
true,-5,5,0.0012559925113301378
true,-5,1,0.004202613492937554
true,-5,0,0.0027692061468308944
true,5,-1,0.056799839980112274
true,5,-5,0.1034021624057904
true,5,5,0.013648183031203492
true,5,1,0.037843023704043535
true,5,0,0.02374039616144905
true,1,-1,0.034194961625780486
true,1,-5,0.0626676880165455
true,1,5,0.0069673955676848665
true,1,1,0.022039629355674658
true,1,0,0.01410774399771427
true,0,-1,0.014397567327213227
true,0,-5,0.026692309308697253
true,0,5,0.0028263660928028837
true,0,1,0.009172538124952162
true,0,0,0.005906999722972124
false,-1,-1,0.009704581065462877
false,-1,-5,0.009622395439674873
false,-1,5,0.0108684334864446
false,-1,1,0.009847972246303046
false,-1,0,0.004940085863051448
false,-5,-1,0.0015291386124352783
false,-5,-5,0.001651694635947727
false,-5,5,0.0015844291754398801
false,-5,1,0.0015079009297521806
false,-5,0,0.0007664025486824345
false,5,-1,0.05433941098197308
false,5,-5,0.05293641478298152
false,5,5,0.0672131627614574
false,5,1,0.05653265024447931
false,5,0,0.027953826915628248
false,1,-1,0.020689966587480166
false,1,-5,0.020094857838551437
false,1,5,0.024542040093836932
false,1,1,0.02132155797518468
false,1,0,0.010606122972397596
false,0,-1,0.007321691114306335
false,0,-5,0.007167690279188525
false,0,5,0.008442258659072057
false,0,1,0.007489898819479495
false,0,0,0.003741099824548989
