isLong,bias1,bias2,prob
true,-1,-1,0.022319733409467413
true,-1,-5,0.039152139872864235
true,-1,5,0.0077594872142562905
true,-1,1,0.01520956826022911
true,-1,0,0.009382325417424137
true,-5,-1,0.005541466504721007
true,-5,-5,0.00978885457411413
true,-5,5,0.0017803641930305228
true,-5,1,0.0037139085089947623
true,-5,0,0.0023138437534289454
true,5,-1,0.06838727634487125
true,5,-5,0.11734870064692234
true,5,5,0.030472715737570405
true,5,1,0.04986985676272279
true,5,0,0.029564283276898553
true,1,-1,0.03587283986798273
true,1,-5,0.06236551813594525
true,1,5,0.013844434261555235
true,1,1,0.025095122050017696
true,1,0,0.015241990479500112
true,0,-1,0.014561251464487519
true,0,-5,0.025434917991493344
true,0,5,0.005323016363676967
true,0,1,0.010045096019648835
true,0,0,0.006151586871034052
false,-1,-1,0.007208758242473704
false,-1,-5,0.006500982335409368
false,-1,5,0.012931103194189365
false,-1,1,0.008336910181205272
false,-1,0,0.0038864171059197457
false,-5,-1,0.0008952058908123768
false,-5,-5,0.0008655154700139621
false,-5,5,0.0015127025944910444
false,-5,1,0.0010073685607916313
false,-5,0,0.00047564361290100104
false,5,-1,0.03885800727878105
false,5,-5,0.0345091741002818
false,5,5,0.07055840314315294
false,5,1,0.045196054515966935
false,5,0,0.021013515448687
false,1,-1,0.016439647410227506
false,1,-5,0.01456399476339975
false,1,5,0.029909008230048318
false,1,1,0.01913875498453101
false,1,0,0.008894600598689599
false,0,-1,0.00569222249209688
false,0,-5,0.0050756140257856314
false,0,5,0.010303353151799486
false,0,1,0.006610951249971279
false,0,0,0.0030757934355170363
