isLong,bias1,bias2,prob
true,-1,-1,0.025272791465690336
true,-1,-5,0.04239609507676771
true,-1,5,0.01295872928033814
true,-1,1,0.019011068019994398
true,-1,0,0.01107096487142121
true,-5,-1,0.012935136827904287
true,-5,-5,0.022085771728165608
true,-5,5,0.00593275221818652
true,-5,1,0.009479682329177447
true,-5,0,0.005603704789270421
true,5,-1,0.05519909121745383
true,5,-5,0.08786205594974976
true,5,5,0.03744675191737425
true,5,1,0.04504795507624553
true,5,0,0.02506176157342485
true,1,-1,0.03319773918500377
true,1,-5,0.05476058216122853
true,1,5,0.018794616749240472
true,1,1,0.025646419943371468
true,1,0,0.014711039782093831
true,0,-1,0.014685763231381576
true,0,-5,0.024442832614343324
true,0,5,0.007896287681269126
true,0,1,0.011185533005108422
true,0,0,0.006467824059122473
false,-1,-1,0.008031862106378965
false,-1,-5,0.005441193589731164
false,-1,5,0.017426962288251933
false,-1,1,0.010262662596007546
false,-1,0,0.0045736311755966205
false,-5,-1,0.0016863337828330362
false,-5,-5,0.0012513232149885343
false,-5,5,0.003467568299497481
false,-5,1,0.002088779428755785
false,-5,0,0.0009437783028972055
false,5,-1,0.03452032733314708
false,5,-5,0.022918255516809226
false,5,5,0.07572364083758307
false,5,1,0.044393189750366754
false,5,0,0.01972837927087846
false,1,-1,0.015054532035854455
false,1,-5,0.009987575618829615
false,1,5,0.033037445109839775
false,1,1,0.019365484547081195
false,1,0,0.0086050041457339
false,0,-1,0.005665504738078914
false,0,-5,0.0037875558602707264
false,0,5,0.012382004287535458
false,0,1,0.0072701433801661
false,0,0,0.003233912029561248
