isLong,bias1,bias2,prob
true,-1,-1,0.026323449998334726
true,-1,-5,0.03290431249791835
true,-1,5,0.03290431249791835
true,-1,1,0.026323449998334726
true,-1,0,0.013161724999167287
true,-5,-1,0.018608879979696152
true,-5,-5,0.02326109997462021
true,-5,5,0.02326109997462021
true,-5,1,0.018608879979696152
true,-5,0,0.009304439989848054
true,5,-1,0.04473425579004321
true,5,-5,0.05591781973755406
true,5,5,0.05591781973755406
true,5,1,0.04473425579004321
true,5,0,0.02236712789502164
true,1,-1,0.032154768115779345
true,1,-5,0.04019346014472411
true,1,5,0.04019346014472411
true,1,1,0.032154768115779345
true,1,0,0.016077384057889665
true,0,-1,0.014799895035709025
true,0,-5,0.018499868794636255
true,0,5,0.018499868794636255
true,0,1,0.014799895035709025
true,0,0,0.0073999475178545115
false,-1,-1,0.007565838044241435
false,-1,-5,0.009457297555301752
false,-1,5,0.009457297555301752
false,-1,1,0.007565838044241435
false,-1,0,0.0037829190221207107
false,-5,-1,0.0012653100432490707
false,-5,-5,0.0015816375540613368
false,-5,5,0.0015816375540613368
false,-5,1,0.0012653100432490707
false,-5,0,0.0006326550216245353
false,5,-1,0.03397532531025824
false,5,-5,0.04246915663782277
false,5,5,0.04246915663782277
false,5,1,0.03397532531025824
false,5,0,0.016987662655129146
false,1,-1,0.015039606641302368
false,1,-5,0.018799508301627934
false,1,5,0.018799508301627934
false,1,1,0.015039606641302368
false,1,0,0.00751980332065117
false,0,-1,0.0055326710413865264
false,0,-5,0.006915838801733152
false,0,5,0.006915838801733152
false,0,1,0.0055326710413865264
false,0,0,0.002766335520693268
