isLong,bias1,bias2,prob
true,-1,-1,0.026339236284740393
true,-1,-5,0.04082861795330342
true,-1,5,0.01931984241044811
true,-1,1,0.021779532006260944
true,-1,0,0.01202969207275029
true,-5,-1,0.012460221895001386
true,-5,-5,0.02027766437382316
true,-5,5,0.007529965380458718
true,-5,1,0.009785881908424018
true,-5,0,0.005561525950856343
true,5,-1,0.06734902511042416
true,5,-5,0.09588452872095214
true,5,5,0.06413733187641486
true,5,1,0.06066846336746973
true,5,0,0.03200437211947345
true,1,-1,0.03678909827061047
true,1,-5,0.055132622758933124
true,1,5,0.030222105441114037
true,1,1,0.031494684289427796
true,1,0,0.017070945640009487
true,0,-1,0.015770503140796394
true,0,-5,0.024039936662825424
true,0,5,0.012259328217426252
true,0,1,0.013268908763404797
true,0,0,0.007259852976050345
false,-1,-1,0.005085147234886423
false,-1,-5,0.0023794261583945787
false,-1,5,0.012972891306075592
false,-1,1,0.0071967067366897446
false,-1,0,0.003070463492894039
false,-5,-1,0.0007384222528141549
false,-5,-5,0.0003673443375749253
false,-5,5,0.0018388403018718695
false,-5,1,0.0010265254587432794
false,-5,0,0.0004412369278893579
false,5,-1,0.023330555669627537
false,5,-5,0.010804179646161339
false,5,5,0.0597524397130151
false,5,1,0.03311473981771378
false,5,0,0.014111323871835325
false,1,-1,0.010217758882605114
false,1,-5,0.004723777174158067
false,1,5,0.02618563729197064
false,1,1,0.014509772690297873
false,1,0,0.006181882893225729
false,0,-1,0.003752321273751892
false,0,-5,0.0017417413823330933
false,0,5,0.00960177889274553
false,0,1,0.005322494946311004
false,0,0,0.0022687040550157305
