isLong,bias0,bias1,prob
long,-5,-5,0.0025002245707113724
long,-5,5,0.0025002245707113724
long,-5,0,0.0005556054601580844
long,5,-5,0.28688212557570436
long,5,5,0.28688212557570436
long,5,0,0.06375158346126726
long,0,-5,0.02468489746939028
long,0,5,0.02468489746939028
long,0,0,0.005485532770975498
short,-5,-5,0.0002745284689606969
short,-5,5,0.0002745284689606969
short,-5,0,0.00006100632643571061
short,5,-5,0.12809551013037457
short,5,5,0.12809551013037457
short,5,0,0.028465668917861054
short,0,-5,0.007562713784858615
short,0,5,0.007562713784858615
short,0,0,0.001680603063301906
