isLong,bias0,bias1,prob
long,-5,-5,0.03869940446959926
long,-5,5,0.03869940446959926
long,-5,0,0.008599867659910958
long,5,-5,0.1242796749061304
long,5,5,0.1242796749061304
long,5,0,0.0276177055346958
long,0,-5,0.02654148785241745
long,0,5,0.02654148785241745
long,0,0,0.00589810841164832
short,-5,-5,0.0006416072479217617
short,-5,5,0.0006416072479217617
short,-5,0,0.00014257938842705868
short,5,-5,0.2477045739342541
short,5,5,0.2477045739342541
short,5,0,0.0550454608742791
short,0,-5,0.012133251589676604
short,0,5,0.012133251589676604
short,0,0,0.002696278131039244
