isLong,bias0,bias1,prob
long,-5,-5,0.00000653662636943606
long,-5,5,0.00000653662636943606
long,-5,0,0.0000014525836376524622
long,5,-5,0.3966055099397737
long,5,5,0.3966055099397737
long,5,0,0.0881345577643938
long,0,-5,0.021467046108723964
long,0,5,0.021467046108723964
long,0,0,0.004770454690827545
short,-5,-5,2.012090310595682e-10
short,-5,5,2.012090310595682e-10
short,-5,0,4.471311801323752e-11
short,5,-5,0.031073163901795903
short,5,5,0.031073163901795903
short,5,0,0.006905147533732431
short,0,-5,0.0008477432221279635
short,0,5,0.0008477432221279635
short,0,0,0.0001883873826951029
