isLong,bias0,bias1,prob
long,-5,-5,0.10137651775919551
long,-5,5,0.10137651775919551
long,-5,0,0.02252811505759903
long,5,-5,0.014058133461597174
long,5,5,0.014058133461597174
long,5,0,0.0031240296581327093
long,0,-5,0.04832150445106824
long,0,5,0.04832150445106824
long,0,0,0.01073811210023738
short,-5,-5,0.05879536077150368
short,-5,5,0.05879536077150368
short,-5,0,0.013065635727000858
short,5,-5,0.15481800140625723
short,5,5,0.15481800140625723
short,5,0,0.03440400031250159
short,0,-5,0.07263048215037815
short,0,5,0.07263048215037815
short,0,0,0.01614010714452847
