isLong,bias0,bias1,prob
long,-5,-5,0.00044747119729629417
long,-5,5,0.00044747119729629417
long,-5,0,0.00009943804384362105
long,5,-5,0.3392444436804664
long,5,5,0.3392444436804664
long,5,0,0.07538765415121404
long,0,-5,0.02203355923580495
long,0,5,0.02203355923580495
long,0,0,0.0048963464968455415
short,-5,-5,1.6365961968597473e-7
short,-5,5,1.6365961968597473e-7
short,-5,0,3.636880437466116e-8
short,5,-5,0.08577942987132553
short,5,5,0.08577942987132553
short,5,0,0.019062095526961302
short,0,-5,0.002494932355486787
short,0,5,0.002494932355486787
short,0,0,0.0005544294123303969
