isLong,bias0,bias1,prob
long,-5,-5,0.0035559932206304045
long,-5,5,0.0035559932206304045
long,-5,0,0.0007902207156956464
long,5,-5,0.26880505419621015
long,5,5,0.26880505419621015
long,5,0,0.05973445648804608
long,0,-5,0.021270375862336047
long,0,5,0.021270375862336047
long,0,0,0.00472675019163023
short,-5,-5,0.000005506367986771991
short,-5,5,0.000005506367986771991
short,-5,0,0.000001223637330393775
short,5,-5,0.15191992517270447
short,5,5,0.15191992517270447
short,5,0,0.03375998337171215
short,0,-5,0.004443145180132434
short,0,5,0.004443145180132434
short,0,0,0.0009873655955849848
