isLong,bias0,bias1,prob
long,-5,-5,0.014032254624909831
long,-5,5,0.014032254624909831
long,-5,0,0.003118278805535577
long,5,-5,0.21513901190282497
long,5,5,0.21513901190282497
long,5,0,0.0478086693117389
long,0,-5,0.028107136628836495
long,0,5,0.028107136628836495
long,0,0,0.006246030361963514
short,-5,-5,0.0024334542389007254
short,-5,5,0.0024334542389007254
short,-5,0,0.0005407676086446054
short,5,-5,0.17708194530337962
short,5,5,0.17708194530337962
short,5,0,0.039351543400751074
short,0,-5,0.013206197301148387
short,0,5,0.013206197301148387
short,0,0,0.00293471051136627
