isLong,bias0,bias1,prob
long,-5,-5,0.035038649222368504
long,-5,5,0.035038649222368504
long,-5,0,0.007786366493859764
long,5,-5,0.16317774430119136
long,5,5,0.16317774430119136
long,5,0,0.036261720955820385
long,0,-5,0.030717438776433174
long,0,5,0.030717438776433174
long,0,0,0.00682609750587385
short,-5,-5,0.007953056109250786
short,-5,5,0.007953056109250786
short,-5,0,0.0017673458020557448
short,5,-5,0.1946115372636526
short,5,5,0.1946115372636526
short,5,0,0.043247008280811745
short,0,-5,0.0185015743271032
short,0,5,0.0185015743271032
short,0,0,0.00411146096157844
