isLong,bias0,bias1,prob
long,-5,-5,0.00027103501334619045
long,-5,5,0.00027103501334619045
long,-5,0,0.00006023000296582007
long,5,-5,0.3587311890948919
long,5,5,0.3587311890948919
long,5,0,0.07971804202108768
long,0,-5,0.019633990825048693
long,0,5,0.019633990825048693
long,0,0,0.00436310907223304
short,-5,-5,2.6822983222038132e-8
short,-5,5,2.6822983222038132e-8
short,-5,0,5.960662938230714e-9
short,5,-5,0.06960744664789849
short,5,5,0.06960744664789849
short,5,0,0.015468321477310795
short,0,-5,0.001756311595832132
short,0,5,0.001756311595832132
short,0,0,0.0003902914657404736
