isLong,bias0,bias1,prob
long,-5,-5,0.22573690924364875
long,-5,5,0.22573690924364875
long,-5,0,0.050163757609699516
long,5,-5,0.017708609830988417
long,5,5,0.017708609830988417
long,5,0,0.003935246629108541
long,0,-5,0.02837423330053611
long,0,5,0.02837423330053611
long,0,0,0.00630538517789691
short,-5,-5,0.026626375655555215
short,-5,5,0.026626375655555215
short,-5,0,0.005916972367901155
short,5,-5,0.12317963866873513
short,5,5,0.12317963866873513
short,5,0,0.02737325303749673
short,0,-5,0.02837423330053611
short,0,5,0.02837423330053611
short,0,0,0.00630538517789691
