isLong,bias0,bias1,prob
long,-5,-5,0.010513727199108518
long,-5,5,0.010513727199108518
long,-5,0,0.0023363838220241224
long,5,-5,0.15249097183865243
long,5,5,0.15249097183865243
long,5,0,0.03388688263081169
long,0,-5,0.031082662711584507
long,0,5,0.031082662711584507
long,0,0,0.006907258380352109
short,-5,-5,0.0005301332227015745
short,-5,5,0.0005301332227015745
short,-5,0,0.00011780738282257226
short,5,-5,0.2398411736721604
short,5,5,0.2398411736721604
short,5,0,0.053298038593813823
short,0,-5,0.015541331355792333
short,0,5,0.015541331355792333
short,0,0,0.0034536291901760725
