isLong,bias0,bias1,prob
long,-5,-5,0.014909723868181906
long,-5,5,0.014909723868181906
long,-5,0,0.003313271970707094
long,5,-5,0.18272107378522445
long,5,5,0.18272107378522445
long,5,0,0.040604683063382975
long,0,-5,0.02378444631526099
long,0,5,0.02378444631526099
long,0,0,0.005285432514502439
short,-5,-5,0.00011321824415201965
short,-5,5,0.00011321824415201965
short,-5,0,0.00002515960981156022
short,5,-5,0.22033475352143267
short,5,5,0.22033475352143267
short,5,0,0.04896327856031861
short,0,-5,0.008136784265747252
short,0,5,0.008136784265747252
short,0,0,0.001808174281277166
