isLong,bias0,bias1,prob
long,-5,-5,0.004673540299562701
long,-5,5,0.004673540299562701
long,-5,0,0.001038564511013935
long,5,-5,0.23169497745234802
long,5,5,0.23169497745234802
long,5,0,0.05148777276718705
long,0,-5,0.022251895754888746
long,0,5,0.022251895754888746
long,0,0,0.004944865723308607
short,-5,-5,0.000024484508436865284
short,-5,5,0.000024484508436865284
short,-5,0,0.000005441001874858968
short,5,-5,0.18514689282430924
short,5,5,0.18514689282430924
short,5,0,0.04114375396095799
short,0,-5,0.006208209160454904
short,0,5,0.006208209160454904
short,0,0,0.0013796020356566445
