isLong,bias0,bias1,prob
long,-5,-5,0.01873397650306867
long,-5,5,0.01873397650306867
long,-5,0,0.004163105889570813
long,5,-5,0.17905104279015674
long,5,5,0.17905104279015674
long,5,0,0.03978912062003485
long,0,-5,0.025384562408429377
long,0,5,0.025384562408429377
long,0,0,0.005641013868539858
short,-5,-5,0.00013775788561799416
short,-5,5,0.00013775788561799416
short,-5,0,0.00003061286347066513
short,5,-5,0.2179523415604015
short,5,5,0.2179523415604015
short,5,0,0.048433853680089026
short,0,-5,0.008740318852325835
short,0,5,0.008740318852325835
short,0,0,0.001942293078294629
