isLong,bias0,bias1,prob
long,-5,-5,0.2538011035300225
long,-5,5,0.2538011035300225
long,-5,0,0.05640024522889377
long,5,-5,0.0025143049940502633
long,5,5,0.0025143049940502633
long,5,0,0.0005587344431222804
long,0,-5,0.016518886824875057
long,0,5,0.016518886824875057
long,0,0,0.0036708637388611215
short,-5,-5,0.07681437276842824
short,-5,5,0.07681437276842824
short,-5,0,0.017069860615206326
short,5,-5,0.07310589517146662
short,5,5,0.07310589517146662
short,5,0,0.01624575448254816
short,0,-5,0.027245436711157357
short,0,5,0.027245436711157357
short,0,0,0.006054541491368299
