isLong,bias0,bias1,prob
long,-5,-5,0.000025410415870348584
long,-5,5,0.000025410415870348584
long,-5,0,0.000005646759082299281
long,5,-5,0.3866462081169365
long,5,5,0.3866462081169365
long,5,0,0.0859213795815411
long,0,-5,0.02058276856760007
long,0,5,0.02058276856760007
long,0,0,0.00457394857057779
short,-5,-5,1.157411806252331e-9
short,-5,5,1.157411806252331e-9
short,-5,0,2.57202623611629e-10
short,5,-5,0.041656716888927886
short,5,5,0.041656716888927886
short,5,0,0.009257048197539542
short,0,-5,0.0010888948532536945
short,0,5,0.0010888948532536945
short,0,0,0.00024197663405637617
