isLong,bias0,bias1,prob
long,-5,-5,0.0019338332909841053
long,-5,5,0.0019338332909841053
long,-5,0,0.0004297407313298017
long,5,-5,0.28161443616869614
long,5,5,0.28161443616869614
long,5,0,0.06258098581526554
long,0,-5,0.020654630733900586
long,0,5,0.020654630733900586
long,0,0,0.004589917940866794
short,-5,-5,0.00000307448258484497
short,-5,5,0.00000307448258484497
short,-5,0,6.832183521877732e-7
short,5,-5,0.14169949500213613
short,5,5,0.14169949500213613
short,5,0,0.03148877666714137
short,0,-5,0.004094530321698356
short,0,5,0.004094530321698356
short,0,0,0.0009098956270440786
