isLong,bias0,bias1,prob
long,-5,-5,0.2513791374640734
long,-5,5,0.2513791374640734
long,-5,0,0.055862030547571995
long,5,-5,0.010628992631211996
long,5,5,0.010628992631211996
long,5,0,0.0023619983624915577
long,0,-5,0.02618587710341619
long,0,5,0.02618587710341619
long,0,0,0.005819083800759149
short,-5,-5,0.04069769768047645
short,-5,5,0.04069769768047645
short,-5,0,0.009043932817883682
short,5,-5,0.0913578483593499
short,5,5,0.0913578483593499
short,5,0,0.020301744079855556
short,0,-5,0.029750446761472874
short,0,5,0.029750446761472874
short,0,0,0.006611210391438412
