isLong,bias0,bias1,prob
long,-5,-5,0.003912672186721324
long,-5,5,0.003912672186721324
long,-5,0,0.0008694827081602938
long,5,-5,0.22091615127256256
long,5,5,0.22091615127256256
long,5,0,0.04909247806056934
long,0,-5,0.0247679786402125
long,0,5,0.0247679786402125
long,0,0,0.005503995253380552
short,-5,-5,0.00004682140140580009
short,-5,5,0.00004682140140580009
short,-5,0,0.00001040475586795546
short,5,-5,0.19236800089228712
short,5,5,0.19236800089228712
short,5,0,0.042748444642730296
short,0,-5,0.007988375606810913
short,0,5,0.007988375606810913
short,0,0,0.0017751945792913132
