isLong,bias0,bias1,prob
long,-5,-5,0.21124375605649914
long,-5,5,0.21124375605649914
long,-5,0,0.046943056901443264
long,5,-5,0.01828181630006142
long,5,5,0.01828181630006142
long,5,0,0.004062625844458098
long,0,-5,0.026140841053293805
long,0,5,0.026140841053293805
long,0,0,0.005809075789620842
short,-5,-5,0.023266381630879775
short,-5,5,0.023266381630879775
short,-5,0,0.005170307029084411
short,5,-5,0.14492636390597266
short,5,5,0.14492636390597266
short,5,0,0.032205858645771746
short,0,-5,0.026140841053293805
short,0,5,0.026140841053293805
short,0,0,0.005809075789620842
