isLong,bias0,bias1,prob
long,-5,-5,0.03881143829074433
long,-5,5,0.03881143829074433
long,-5,0,0.008624764064609863
long,5,-5,0.10721312530531647
long,5,5,0.10721312530531647
long,5,0,0.023825138956737022
long,0,-5,0.025890702921317243
long,0,5,0.025890702921317243
long,0,0,0.005753489538070495
short,-5,-5,0.0010543874830178477
short,-5,5,0.0010543874830178477
short,-5,0,0.00023430832955952197
short,5,-5,0.2634316777362574
short,5,5,0.2634316777362574
short,5,0,0.058540372830279706
short,0,-5,0.01359866826334609
short,0,5,0.01359866826334609
short,0,0,0.0030219262807435737
