isLong,bias0,bias1,prob
long,-5,-5,0.1916569404284323
long,-5,5,0.1916569404284323
long,-5,0,0.0425904312063183
long,5,-5,0.019256371278223914
long,5,5,0.019256371278223914
long,5,0,0.004279193617383105
long,0,-5,0.025009708982394893
long,0,5,0.025009708982394893
long,0,0,0.0055577131071988615
short,-5,-5,0.02091315283895681
short,-5,5,0.02091315283895681
short,-5,0,0.004647367297545963
short,5,-5,0.1681541174895974
short,5,5,0.1681541174895974
short,5,0,0.03736758166435499
short,0,-5,0.025009708982394893
short,0,5,0.025009708982394893
short,0,0,0.0055577131071988615
