isLong,bias0,bias1,prob
long,-5,-5,0.00020331402989888806
long,-5,5,0.00020331402989888806
long,-5,0,0.00004518089553308638
long,5,-5,0.35786438428802914
long,5,5,0.35786438428802914
long,5,0,0.07952541873067331
long,0,-5,0.02082928293432705
long,0,5,0.02082928293432705
long,0,0,0.0046287295409615644
short,-5,-5,3.3053994012263704e-8
short,-5,5,3.3053994012263704e-8
short,-5,0,7.3453320027252645e-9
short,5,-5,0.06923975210683508
short,5,5,0.06923975210683508
short,5,0,0.015386611579296706
short,0,-5,0.0018632335869157772
short,0,5,0.0018632335869157772
short,0,0,0.0004140519082035058
