isLong,bias0,bias1,prob
long,-5,-5,0.21069854445917824
long,-5,5,0.21069854445917824
long,-5,0,0.04682189876870675
long,5,-5,0.028120000647808764
long,5,5,0.028120000647808764
long,5,0,0.006248889032846411
long,0,-5,0.0393220759685623
long,0,5,0.0393220759685623
long,0,0,0.00873823910412495
short,-5,-5,0.022871391372432062
short,-5,5,0.022871391372432062
short,-5,0,0.00508253141609602
short,5,-5,0.11471645345097795
short,5,5,0.11471645345097795
short,5,0,0.025492545211328464
short,0,-5,0.034271534101040446
short,0,5,0.034271534101040446
short,0,0,0.007615896466897873
