isLong,bias0,bias1,prob
long,-5,-5,0.008343008007505776
long,-5,5,0.008343008007505776
long,-5,0,0.0018540017794457405
long,5,-5,0.240104507652453
long,5,5,0.240104507652453
long,5,0,0.05335655725610074
long,0,-5,0.026839021633966682
long,0,5,0.026839021633966682
long,0,0,0.005964227029770241
short,-5,-5,0.0012549426315948192
short,-5,5,0.0012549426315948192
short,-5,0,0.0002788761403544046
short,5,-5,0.16241405742102683
short,5,5,0.16241405742102683
short,5,0,0.03609201276022823
short,0,-5,0.01104446265345311
short,0,5,0.01104446265345311
short,0,0,0.002454325034100651
