isLong,bias0,bias1,prob
long,-5,-5,0.0009987263768628505
long,-5,5,0.0009987263768628505
long,-5,0,0.0002219391948584117
long,5,-5,0.32105488182497954
long,5,5,0.32105488182497954
long,5,0,0.07134552929444044
long,0,-5,0.01970473942601092
long,0,5,0.01970473942601092
long,0,0,0.004378830983557979
short,-5,-5,3.8450761395574165e-7
short,-5,5,3.8450761395574165e-7
short,-5,0,8.544613643460951e-8
short,5,-5,0.1054892092854803
short,5,5,0.1054892092854803
short,5,0,0.023442046507884545
short,0,-5,0.00275205857905182
short,0,5,0.00275205857905182
short,0,0,0.0006115685731226262
