isLong,bias0,bias1,prob
long,-5,-5,0.0000885466033979038
long,-5,5,0.0000885466033979038
long,-5,0,0.000019677022977311773
long,5,-5,0.3740255074740746
long,5,5,0.3740255074740746
long,5,0,0.08311677943868392
long,0,-5,0.019987494479673303
long,0,5,0.019987494479673303
long,0,0,0.004441665439927398
short,-5,-5,5.95894863223197e-9
short,-5,5,5.95894863223197e-9
short,-5,0,1.3242108071626595e-9
short,5,-5,0.05451006120156861
short,5,5,0.05451006120156861
short,5,0,0.012113346933681927
short,0,-5,0.0013883842823364289
short,0,5,0.0013883842823364289
short,0,0,0.00030852984051920625
