isLong,bias0,bias1,prob
long,-2,0,0.06401457166489491
long,-5,0,0.14931462077049262
long,-10,0,0.2942822286260101
long,10,0,0.0038851521334639792
long,5,0,0.0171335614647886
long,2,0,0.026191521552101478
long,0,0,0.02205875712393475
short,-2,0,0.05878086483675187
short,-5,0,0.08966721523892396
short,-10,0,0.08868152949038478
short,10,0,0.04781823352551561
short,5,0,0.058133162078439625
short,2,0,0.050930526761636744
short,0,0,0.029108054732660923
