isLong,bias0,bias1,prob
long,-5,-5,0.24804194042724606
long,-5,5,0.24804194042724606
long,-5,0,0.05512043120605392
long,5,-5,0.007426982698230551
long,5,5,0.007426982698230551
long,5,0,0.001650440599606791
long,0,-5,0.02147835416739757
long,0,5,0.02147835416739757
long,0,0,0.004772967592755013
short,-5,-5,0.04494383795201601
short,-5,5,0.04494383795201601
short,-5,0,0.009987519544892475
short,5,-5,0.10103782894855697
short,5,5,0.10103782894855697
short,5,0,0.02245285087745709
short,0,-5,0.027071055806553702
short,0,5,0.027071055806553702
short,0,0,0.006015790179234154
