isLong,bias0,bias1,prob
long,-2,0,0.08154174103273353
long,-5,0,0.12469867989802814
long,-10,0,0.15423932070158414
long,10,0,0.000039426396127125186
long,5,0,0.0017136051372335422
long,2,0,0.013714470178063518
long,0,0,0.04184830447831134
short,-2,0,0.12474831255184875
short,-5,0,0.1514979448237218
short,-10,0,0.16237386303024146
short,10,0,0.000992505157813594
short,5,0,0.009881321467987553
short,2,0,0.043643532660989165
short,0,0,0.08906697248531673
