,param,val,prob
96,J1-agentBias,0.5388115458020605,0.00025000000000000006
97,J1-agentBias,0.5427570863804106,0.00025000000000000006
98,J1-agentBias,0.5479600789685993,0.00025000000000000006
99,J1-agentBias,0.5480853426084463,0.00025000000000000006
100,J1-agentBias,0.5486483027513387,0.00025000000000000006
101,J1-agentBias,0.5502186904260592,0.00025000000000000006
102,J1-agentBias,0.5519495166650483,0.00025000000000000006
103,J1-agentBias,0.552019472860995,0.00025000000000000006
104,J1-agentBias,0.5539542813328879,0.00025000000000000006
105,J1-agentBias,0.5542975867886029,0.00025000000000000006
106,J1-agentBias,0.5607117169134628,0.00025000000000000006
107,J1-agentBias,0.5650139472053051,0.00025000000000000006
108,J1-agentBias,0.5651484443325113,0.00025000000000000006
109,J1-agentBias,0.5654667584034756,0.00025000000000000006
110,J1-agentBias,0.56919196647235,0.00025000000000000006
111,J1-agentBias,0.569225977648793,0.00025000000000000006
112,J1-agentBias,0.5696175593095107,0.00025000000000000006
113,J1-agentBias,0.5769125404588786,0.00025000000000000006
114,J1-agentBias,0.5801320588613834,0.00025000000000000006
115,J1-agentBias,0.5801748479676964,0.00025000000000000006
116,J1-agentBias,0.5836657439894505,0.00025000000000000006
117,J1-agentBias,0.5842820061867876,0.00025000000000000006
118,J1-agentBias,0.5853440625629858,0.00025000000000000006
119,J1-agentBias,0.5898379002938495,0.00025000000000000006
120,J1-agentBias,0.5930372706458189,0.00025000000000000006
121,J1-agentBias,0.5935943516246176,0.00025000000000000006
122,J1-agentBias,0.5942378326554825,0.00025000000000000006
123,J1-agentBias,0.5963288185803737,0.00025000000000000006
124,J1-agentBias,0.5979657815907564,0.00025000000000000006
125,J1-agentBias,0.6018813105745774,0.00025000000000000006
126,J1-agentBias,0.6056875092575577,0.00025000000000000006
127,J1-agentBias,0.6098808769973553,0.00025000000000000006
128,J1-agentBias,0.612526504593814,0.00025000000000000006
129,J1-agentBias,0.612838985516825,0.00025000000000000006
130,J1-agentBias,0.6143044283963245,0.00025000000000000006
131,J1-agentBias,0.6148286444506865,0.00025000000000000006
132,J1-agentBias,0.6182401425423356,0.00025000000000000006
133,J1-agentBias,0.6218381133149926,0.00025000000000000006
134,J1-agentBias,0.6247723624605602,0.00025000000000000006
135,J1-agentBias,0.6259818207212927,0.00025000000000000006
136,J1-agentBias,0.630414535533496,0.00025000000000000006
137,J1-agentBias,0.6304404507119336,0.00025000000000000006
138,J1-agentBias,0.6321703514558769,0.00025000000000000006
139,J1-agentBias,0.6335562517481799,0.00025000000000000006
140,J1-agentBias,0.6346339797587232,0.00025000000000000006
141,J1-agentBias,0.6376078758491373,0.00025000000000000006
142,J1-agentBias,0.6441565781469651,0.00025000000000000006
143,J1-agentBias,0.6499608938247748,0.00025000000000000006
144,J1-agentBias,0.6537156164770246,0.00025000000000000006
145,J1-agentBias,0.6583606796239533,0.00025000000000000006
146,J1-agentBias,0.6640995606367356,0.00025000000000000006
147,J1-agentBias,0.6677105802379192,0.00025000000000000006
148,J1-agentBias,0.6678512161393273,0.00025000000000000006
149,J1-agentBias,0.6724145348140965,0.00025000000000000006
150,J1-agentBias,0.6769317465241678,0.00025000000000000006
151,J1-agentBias,0.6776683600615208,0.00025000000000000006
152,J1-agentBias,0.6836775056867062,0.00025000000000000006
153,J1-agentBias,0.6837789391696107,0.00025000000000000006
154,J1-agentBias,0.6873199954767615,0.00025000000000000006
155,J1-agentBias,0.6893534736413897,0.00025000000000000006
156,J1-agentBias,0.6916825223958397,0.00025000000000000006
157,J1-agentBias,0.6936244997737608,0.00025000000000000006
158,J1-agentBias,0.6942961964965457,0.00025000000000000006
159,J1-agentBias,0.698459948661116,0.00025000000000000006
160,J1-agentBias,0.7036118194033661,0.00025000000000000006
161,J1-agentBias,0.7048645577806003,0.00025000000000000006
162,J1-agentBias,0.7063399554182519,0.00025000000000000006
163,J1-agentBias,0.7150335275267533,0.0005000000000000001
164,J1-agentBias,0.7165131693943624,0.00025000000000000006
165,J1-agentBias,0.7195162985446689,0.00025000000000000006
166,J1-agentBias,0.7257686027173209,0.00025000000000000006
167,J1-agentBias,0.727657684962296,0.00025000000000000006
168,J1-agentBias,0.7330207230469381,0.00025000000000000006
169,J1-agentBias,0.7393607351732873,0.00025000000000000006
170,J1-agentBias,0.7397919007301115,0.00025000000000000006
171,J1-agentBias,0.7417112159268572,0.00025000000000000006
172,J1-agentBias,0.7445462621763297,0.00025000000000000006
173,J1-agentBias,0.7451062181909697,0.00025000000000000006
174,J1-agentBias,0.7454009785338135,0.00025000000000000006
175,J1-agentBias,0.7463737139081721,0.00025000000000000006
176,J1-agentBias,0.7468886080832781,0.00025000000000000006
177,J1-agentBias,0.7470196781266362,0.00025000000000000006
178,J1-agentBias,0.7484598171155123,0.00025000000000000006
179,J1-agentBias,0.7547227457121132,0.00025000000000000006
180,J1-agentBias,0.7552541154171784,0.00025000000000000006
181,J1-agentBias,0.7556217832301464,0.00025000000000000006
182,J1-agentBias,0.7559072025541578,0.00025000000000000006
183,J1-agentBias,0.7588208406721731,0.00025000000000000006
184,J1-agentBias,0.7618429555028318,0.00025000000000000006
185,J1-agentBias,0.768021899612282,0.00025000000000000006
186,J1-agentBias,0.7694876496178554,0.00025000000000000006
187,J1-agentBias,0.7699224594029025,0.00025000000000000006
188,J1-agentBias,0.7738816575166256,0.00025000000000000006
189,J1-agentBias,0.7743684258541409,0.0005000000000000001
190,J1-agentBias,0.7754853549316559,0.00025000000000000006
191,J1-agentBias,0.7761355384500629,0.00025000000000000006
192,J1-agentBias,0.7789848777859387,0.00025000000000000006
193,J1-agentBias,0.7801521727381623,0.00025000000000000006
194,J1-agentBias,0.7814815695335714,0.00025000000000000006
195,J1-agentBias,0.781743871842419,0.00025000000000000006
196,J1-agentBias,0.7837581948447032,0.00025000000000000006
197,J1-agentBias,0.7838513566634192,0.00025000000000000006
198,J1-agentBias,0.7838883332231339,0.00025000000000000006
199,J1-agentBias,0.7925800696059171,0.00025000000000000006
200,J1-agentBias,0.7987341493032171,0.00025000000000000006
201,J1-agentBias,0.7988422299733289,0.00025000000000000006
202,J1-agentBias,0.7999564431851982,0.00025000000000000006
203,J1-agentBias,0.8003187943876862,0.00025000000000000006
204,J1-agentBias,0.803809261831515,0.00025000000000000006
205,J1-agentBias,0.8053912922503214,0.00025000000000000006
206,J1-agentBias,0.8064371682220852,0.00025000000000000006
207,J1-agentBias,0.810185773917558,0.00025000000000000006
208,J1-agentBias,0.8122727207767823,0.00025000000000000006
209,J1-agentBias,0.8179598090909238,0.00025000000000000006
210,J1-agentBias,0.8180280346844668,0.00025000000000000006
211,J1-agentBias,0.8181135177046601,0.00025000000000000006
212,J1-agentBias,0.8185529718672685,0.00025000000000000006
213,J1-agentBias,0.8196114994472957,0.00025000000000000006
214,J1-agentBias,0.8214361061005482,0.00025000000000000006
215,J1-agentBias,0.8215268476764223,0.00025000000000000006
216,J1-agentBias,0.8231196968871415,0.00025000000000000006
217,J1-agentBias,0.823801072132946,0.00025000000000000006
218,J1-agentBias,0.8268650476362798,0.00025000000000000006
219,J1-agentBias,0.8277319157730124,0.00025000000000000006
220,J1-agentBias,0.8300034293174148,0.00025000000000000006
221,J1-agentBias,0.832776466887221,0.00025000000000000006
222,J1-agentBias,0.8330509748411844,0.00025000000000000006
223,J1-agentBias,0.8349167180649963,0.00025000000000000006
224,J1-agentBias,0.8350314363373987,0.00025000000000000006
225,J1-agentBias,0.839629124935146,0.00025000000000000006
226,J1-agentBias,0.8402744950001046,0.00025000000000000006
227,J1-agentBias,0.8424593180881713,0.00025000000000000006
228,J1-agentBias,0.8435385909019895,0.00025000000000000006
229,J1-agentBias,0.8437874221780691,0.00025000000000000006
230,J1-agentBias,0.8442386220250855,0.00025000000000000006
231,J1-agentBias,0.8449056902135761,0.00025000000000000006
232,J1-agentBias,0.849194345561684,0.00025000000000000006
233,J1-agentBias,0.8493698351231068,0.00025000000000000006
234,J1-agentBias,0.8529075566420277,0.00025000000000000006
235,J1-agentBias,0.8548900342026584,0.00025000000000000006
236,J1-agentBias,0.8604300876226484,0.00025000000000000006
237,J1-agentBias,0.8630930741481561,0.00025000000000000006
238,J1-agentBias,0.8672698219570865,0.00025000000000000006
239,J1-agentBias,0.8683959571238155,0.00025000000000000006
240,J1-agentBias,0.8699805764244216,0.00025000000000000006
241,J1-agentBias,0.870644734440524,0.00025000000000000006
242,J1-agentBias,0.8738828721997994,0.00025000000000000006
243,J1-agentBias,0.8761515771239183,0.00025000000000000006
244,J1-agentBias,0.8765189865587556,0.00025000000000000006
245,J1-agentBias,0.8780744663082329,0.00025000000000000006
246,J1-agentBias,0.8805085622518647,0.00025000000000000006
247,J1-agentBias,0.8809252821642151,0.00025000000000000006
248,J1-agentBias,0.8812768661316346,0.00025000000000000006
249,J1-agentBias,0.8910668201211925,0.00025000000000000006
250,J1-agentBias,0.8928123458389591,0.00025000000000000006
251,J1-agentBias,0.8932388991584888,0.00025000000000000006
252,J1-agentBias,0.8944449460206496,0.00025000000000000006
253,J1-agentBias,0.8946084916272905,0.00025000000000000006
254,J1-agentBias,0.896331970966964,0.00025000000000000006
255,J1-agentBias,0.8988334650859439,0.00025000000000000006
256,J1-agentBias,0.899289967037299,0.00025000000000000006
257,J1-agentBias,0.9002893320697811,0.00025000000000000006
258,J1-agentBias,0.9003874004267165,0.00025000000000000006
259,J1-agentBias,0.9016142147936946,0.00025000000000000006
260,J1-agentBias,0.9073456839056886,0.00025000000000000006
261,J1-agentBias,0.9074629365904572,0.00025000000000000006
262,J1-agentBias,0.9093517423480492,0.00025000000000000006
263,J1-agentBias,0.9139336962573852,0.00025000000000000006
264,J1-agentBias,0.9142340219422866,0.00025000000000000006
265,J1-agentBias,0.9158247651985397,0.00025000000000000006
266,J1-agentBias,0.9161801303650674,0.00025000000000000006
267,J1-agentBias,0.9173097963641362,0.00025000000000000006
268,J1-agentBias,0.9176936455105407,0.00025000000000000006
269,J1-agentBias,0.9204628417686633,0.00025000000000000006
270,J1-agentBias,0.9230285362586129,0.00025000000000000006
271,J1-agentBias,0.9255954816018331,0.00025000000000000006
272,J1-agentBias,0.9272054373950714,0.00025000000000000006
273,J1-agentBias,0.9287452227917301,0.00025000000000000006
274,J1-agentBias,0.9300351339676999,0.00025000000000000006
275,J1-agentBias,0.9320396356878684,0.00025000000000000006
276,J1-agentBias,0.936262202195739,0.00025000000000000006
277,J1-agentBias,0.9363183489872164,0.00025000000000000006
278,J1-agentBias,0.9374120123099308,0.00025000000000000006
279,J1-agentBias,0.9374778270145709,0.00025000000000000006
280,J1-agentBias,0.9444242864689449,0.00025000000000000006
281,J1-agentBias,0.9467732060414058,0.00025000000000000006
282,J1-agentBias,0.9494485352464983,0.00025000000000000006
283,J1-agentBias,0.9504380499201237,0.00025000000000000006
284,J1-agentBias,0.9506053934368843,0.00025000000000000006
285,J1-agentBias,0.9508049822609346,0.00025000000000000006
286,J1-agentBias,0.9517517728338968,0.00025000000000000006
287,J1-agentBias,0.960246412909731,0.00025000000000000006
288,J1-agentBias,0.9639005296316056,0.00025000000000000006
289,J1-agentBias,0.9711569020768073,0.00025000000000000006
290,J1-agentBias,0.9714232849922255,0.00025000000000000006
291,J1-agentBias,0.9723443748876073,0.00025000000000000006
292,J1-agentBias,0.9734225228020146,0.00025000000000000006
293,J1-agentBias,0.9751098551870013,0.00025000000000000006
294,J1-agentBias,0.9769894406020274,0.00025000000000000006
295,J1-agentBias,0.9786268249801475,0.00025000000000000006
296,J1-agentBias,0.9820013995401204,0.00025000000000000006
297,J1-agentBias,0.9839995563793731,0.00025000000000000006
298,J1-agentBias,0.9846918670829267,0.00025000000000000006
299,J1-agentBias,0.9864815487002402,0.00025000000000000006
300,J1-agentBias,0.9903283803143235,0.00025000000000000006
301,J1-agentBias,0.9940244713054244,0.00025000000000000006
302,J1-agentBias,0.9942144962581159,0.00025000000000000006
303,J1-agentBias,0.9944678487845809,0.00025000000000000006
304,J1-agentBias,0.9948238816198048,0.00025000000000000006
305,J1-agentBias,0.9960589898910182,0.00025000000000000006
306,J1-agentBias,0.9963761874030446,0.00025000000000000006
307,J1-agentBias,0.9976643084328554,0.00025000000000000006
308,J1-agentBias,0.998271062356914,0.00025000000000000006
309,J1-agentBias,0.9984996475894357,0.00025000000000000006
310,J1-agentBias,0.998720701717214,0.00025000000000000006
311,J1-agentBias,1.002949254703644,0.00025000000000000006
312,J1-agentBias,1.0029976879963132,0.00025000000000000006
313,J1-agentBias,1.0071397976529128,0.00025000000000000006
314,J1-agentBias,1.0086253740472655,0.00025000000000000006
315,J1-agentBias,1.0090292560894683,0.00025000000000000006
316,J1-agentBias,1.009310515784447,0.00025000000000000006
317,J1-agentBias,1.0101354541406964,0.00025000000000000006
318,J1-agentBias,1.0167840077180306,0.00025000000000000006
319,J1-agentBias,1.018910640768622,0.00025000000000000006
320,J1-agentBias,1.0216607664545196,0.00025000000000000006
321,J1-agentBias,1.022746046674139,0.00025000000000000006
322,J1-agentBias,1.0245410355501212,0.00025000000000000006
323,J1-agentBias,1.0253334872535467,0.00025000000000000006
324,J1-agentBias,1.028302441673804,0.00025000000000000006
325,J1-agentBias,1.0283437009231224,0.0005000000000000001
326,J1-agentBias,1.0283518476812694,0.00025000000000000006
327,J1-agentBias,1.0341200735701395,0.00025000000000000006
328,J1-agentBias,1.034490527210818,0.00025000000000000006
329,J1-agentBias,1.0358900307909926,0.00025000000000000006
330,J1-agentBias,1.0397169513299764,0.00025000000000000006
331,J1-agentBias,1.039754015025979,0.00025000000000000006
332,J1-agentBias,1.0408163452552308,0.00025000000000000006
333,J1-agentBias,1.0418415691709892,0.00025000000000000006
334,J1-agentBias,1.0439097182480905,0.00025000000000000006
335,J1-agentBias,1.0439352997299842,0.00025000000000000006
336,J1-agentBias,1.0441780704944905,0.00025000000000000006
337,J1-agentBias,1.0448287191997547,0.00025000000000000006
338,J1-agentBias,1.0500270384904473,0.00025000000000000006
339,J1-agentBias,1.0511500652251533,0.00025000000000000006
340,J1-agentBias,1.053739994474239,0.00025000000000000006
341,J1-agentBias,1.0568950288946222,0.00025000000000000006
342,J1-agentBias,1.0569495421875004,0.00025000000000000006
343,J1-agentBias,1.0569767808297876,0.00025000000000000006
344,J1-agentBias,1.0574774561028257,0.00025000000000000006
345,J1-agentBias,1.057609416397759,0.00025000000000000006
346,J1-agentBias,1.0587182070750387,0.00025000000000000006
347,J1-agentBias,1.0589122260207833,0.00025000000000000006
348,J1-agentBias,1.06098514118783,0.00025000000000000006
349,J1-agentBias,1.0611182560449592,0.00025000000000000006
350,J1-agentBias,1.0617955890156583,0.00025000000000000006
351,J1-agentBias,1.0618171845829487,0.00025000000000000006
352,J1-agentBias,1.062353194386133,0.00025000000000000006
353,J1-agentBias,1.0666012911631266,0.00025000000000000006
354,J1-agentBias,1.0692057076722352,0.00025000000000000006
355,J1-agentBias,1.0698599525066992,0.00025000000000000006
356,J1-agentBias,1.070752287421395,0.00025000000000000006
357,J1-agentBias,1.0707680274004554,0.00025000000000000006
358,J1-agentBias,1.0739373999303508,0.00025000000000000006
359,J1-agentBias,1.0750389189279217,0.00025000000000000006
360,J1-agentBias,1.075572370727356,0.00025000000000000006
361,J1-agentBias,1.0760311450504334,0.00025000000000000006
362,J1-agentBias,1.0792170423181804,0.00025000000000000006
363,J1-agentBias,1.0809045401825097,0.00025000000000000006
364,J1-agentBias,1.0843580136898088,0.00025000000000000006
365,J1-agentBias,1.084600019058341,0.00025000000000000006
366,J1-agentBias,1.0847549832535675,0.00025000000000000006
367,J1-agentBias,1.0862189470878296,0.00025000000000000006
368,J1-agentBias,1.0872506963620054,0.00025000000000000006
369,J1-agentBias,1.0876972924100365,0.00025000000000000006
370,J1-agentBias,1.0887892654099343,0.00025000000000000006
371,J1-agentBias,1.0888708621618413,0.00025000000000000006
372,J1-agentBias,1.0918035576715082,0.00025000000000000006
373,J1-agentBias,1.0918137426879055,0.00025000000000000006
374,J1-agentBias,1.0929489048137337,0.00025000000000000006
375,J1-agentBias,1.0944385579490992,0.00025000000000000006
376,J1-agentBias,1.095064520115891,0.00025000000000000006
377,J1-agentBias,1.0957631734903681,0.00025000000000000006
378,J1-agentBias,1.0972624994011908,0.00025000000000000006
379,J1-agentBias,1.0981313830803021,0.00025000000000000006
380,J1-agentBias,1.1002720602286116,0.00025000000000000006
381,J1-agentBias,1.1011087470354703,0.00025000000000000006
382,J1-agentBias,1.1015963084535212,0.00025000000000000006
383,J1-agentBias,1.1028298031953105,0.00025000000000000006
384,J1-agentBias,1.1032123522843722,0.00025000000000000006
385,J1-agentBias,1.1049570389249859,0.00025000000000000006
386,J1-agentBias,1.1050292929705718,0.00025000000000000006
387,J1-agentBias,1.1070295120519014,0.00025000000000000006
388,J1-agentBias,1.108624657032106,0.00025000000000000006
389,J1-agentBias,1.1102166131863715,0.00025000000000000006
390,J1-agentBias,1.1103454032916529,0.00025000000000000006
391,J1-agentBias,1.1108526018475051,0.00025000000000000006
392,J1-agentBias,1.1119272159722062,0.00025000000000000006
393,J1-agentBias,1.1147091590274318,0.00025000000000000006
394,J1-agentBias,1.118030472142748,0.00025000000000000006
395,J1-agentBias,1.1202999721749831,0.00025000000000000006
396,J1-agentBias,1.1214902825555222,0.00025000000000000006
397,J1-agentBias,1.1215109403864725,0.00025000000000000006
398,J1-agentBias,1.1216066233032358,0.00025000000000000006
399,J1-agentBias,1.12253578589532,0.00025000000000000006
400,J1-agentBias,1.1243732800949786,0.00025000000000000006
401,J1-agentBias,1.1245695161534937,0.00025000000000000006
402,J1-agentBias,1.1332889315581827,0.00025000000000000006
403,J1-agentBias,1.1350393762119917,0.00025000000000000006
404,J1-agentBias,1.1368891737664886,0.00025000000000000006
405,J1-agentBias,1.1378638677529256,0.00025000000000000006
406,J1-agentBias,1.138229142414659,0.00025000000000000006
407,J1-agentBias,1.1400103634889338,0.00025000000000000006
408,J1-agentBias,1.1404169044794437,0.00025000000000000006
409,J1-agentBias,1.14133801853645,0.00025000000000000006
410,J1-agentBias,1.1432453553364559,0.00025000000000000006
411,J1-agentBias,1.1447981659457442,0.00025000000000000006
412,J1-agentBias,1.1464887323104354,0.00025000000000000006
413,J1-agentBias,1.1465608529522262,0.00025000000000000006
414,J1-agentBias,1.1475252279732118,0.0005000000000000001
415,J1-agentBias,1.148451325392612,0.00025000000000000006
416,J1-agentBias,1.1502179696522181,0.00025000000000000006
417,J1-agentBias,1.1511391032765006,0.00025000000000000006
418,J1-agentBias,1.1513694770262042,0.00025000000000000006
419,J1-agentBias,1.1558186343356363,0.00025000000000000006
420,J1-agentBias,1.155896863203505,0.00025000000000000006
421,J1-agentBias,1.1597276660294369,0.00025000000000000006
422,J1-agentBias,1.1602024810625546,0.00025000000000000006
423,J1-agentBias,1.1609239841100074,0.00025000000000000006
424,J1-agentBias,1.1625733322483531,0.00025000000000000006
425,J1-agentBias,1.1633801742707637,0.00025000000000000006
426,J1-agentBias,1.1634020438561916,0.00025000000000000006
427,J1-agentBias,1.1634965264641965,0.00025000000000000006
428,J1-agentBias,1.1637564268473046,0.00025000000000000006
429,J1-agentBias,1.1640607744194928,0.00025000000000000006
430,J1-agentBias,1.1644146372514026,0.00025000000000000006
431,J1-agentBias,1.1644605580253848,0.00025000000000000006
432,J1-agentBias,1.1721259241129447,0.00025000000000000006
433,J1-agentBias,1.1723261991356289,0.00025000000000000006
434,J1-agentBias,1.1732499024753773,0.00025000000000000006
435,J1-agentBias,1.173976754147766,0.00025000000000000006
436,J1-agentBias,1.1759940546891794,0.0005000000000000001
437,J1-agentBias,1.1766804344360449,0.00025000000000000006
438,J1-agentBias,1.1769912664670166,0.00025000000000000006
439,J1-agentBias,1.1813380270228409,0.00025000000000000006
440,J1-agentBias,1.1818591676966494,0.00025000000000000006
441,J1-agentBias,1.1823708123181107,0.00025000000000000006
442,J1-agentBias,1.1843095413351425,0.00025000000000000006
443,J1-agentBias,1.1888792307879772,0.00025000000000000006
444,J1-agentBias,1.1907059501570472,0.00025000000000000006
445,J1-agentBias,1.1912731522473172,0.00025000000000000006
446,J1-agentBias,1.1925011902087002,0.00025000000000000006
447,J1-agentBias,1.1935645762216094,0.00025000000000000006
448,J1-agentBias,1.1936489551529255,0.00025000000000000006
449,J1-agentBias,1.1952633831492578,0.00025000000000000006
450,J1-agentBias,1.1970589348092409,0.00025000000000000006
451,J1-agentBias,1.1978318523568363,0.00025000000000000006
452,J1-agentBias,1.198323280328349,0.00025000000000000006
453,J1-agentBias,1.1983873031233652,0.00025000000000000006
454,J1-agentBias,1.1988374672180568,0.00025000000000000006
455,J1-agentBias,1.1995249874822227,0.00025000000000000006
456,J1-agentBias,1.2007787420355325,0.00025000000000000006
457,J1-agentBias,1.2033431902660559,0.00025000000000000006
458,J1-agentBias,1.2034430353419463,0.00025000000000000006
459,J1-agentBias,1.203993893478109,0.00025000000000000006
460,J1-agentBias,1.2043223471159412,0.00025000000000000006
461,J1-agentBias,1.2044774776343843,0.00025000000000000006
462,J1-agentBias,1.2077893377480666,0.00025000000000000006
463,J1-agentBias,1.2094356372125852,0.00025000000000000006
464,J1-agentBias,1.2102912472149403,0.00025000000000000006
465,J1-agentBias,1.210477872120943,0.00025000000000000006
466,J1-agentBias,1.2104965896255278,0.00025000000000000006
467,J1-agentBias,1.212698430481627,0.00025000000000000006
468,J1-agentBias,1.2127878651316952,0.00025000000000000006
469,J1-agentBias,1.2141888993003307,0.00025000000000000006
470,J1-agentBias,1.2142319416763998,0.00025000000000000006
471,J1-agentBias,1.2153207806734256,0.00025000000000000006
472,J1-agentBias,1.2156693346284173,0.00025000000000000006
473,J1-agentBias,1.2197735881424454,0.00025000000000000006
474,J1-agentBias,1.2198791092511196,0.00025000000000000006
475,J1-agentBias,1.219923450808202,0.00025000000000000006
476,J1-agentBias,1.221735466186143,0.00025000000000000006
477,J1-agentBias,1.2221937785963122,0.00025000000000000006
478,J1-agentBias,1.2236706051191266,0.00025000000000000006
479,J1-agentBias,1.2249787085278265,0.00025000000000000006
480,J1-agentBias,1.2256533282968967,0.00025000000000000006
481,J1-agentBias,1.225759569246762,0.00025000000000000006
482,J1-agentBias,1.2261420292142948,0.00025000000000000006
483,J1-agentBias,1.226547677033305,0.00025000000000000006
